id,query,company,doc_group,gold,n_gold,answer,answer_hit,answer_hit_exact,graded_hit,gold_kind,gradeable,required_n,required_matched,required_coverage,required_missing,bonus_n,bonus_matched,n_required,n_covered,n_acknowledged,n_silent,field_coverage,silent_omission_rate,citation_recall,citation_precision,silent_fields,n_answer_numbers,gold_position,evidence_hit,citation_hit,refusal,label,numbers_grounded,has_citation,validation_passed,ungrounded,stopped_at,hcx_calls,retries,thinking,answer_mode,task,error,elapsed_sec,ms_bm25,ms_dense,ms_sparse,ms_fusion,ms_rerank,ms_facts,ms_expand,ms_process,ms_hcx,ms_total,ms_other,n_searches
G0173,HD현대중공업의 분기보고서 (2026.03)에 기재된 자본잉여금이입은 얼마인가?,HD현대중공업,periodic,"(2,500,000)",1,"HD현대중공업의 분기보고서 (2026.03)에 기재된 자본잉여금은 다음과 같습니다:  1. 5,129,601 백만원 (2026.03 분기보고서, Section: III. 재무에 관한 사항 > 3. 연결재무제표 주석) 2. 5,124,626 백만원 (2026.03 분기보고서, Section: III. 재무에 관한 사항 > 5. 재무제표 주석)  질문에 시점이 명시되지 않았으므로 해당 공시를 모두 제시합니다.  근거: report_id(periodic_20260515001837::main::P16::C45), report_id(periodic_20260515001837::main::P18::C30)",0,0,0,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,3,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,lookup,,17.34,26.3,96.5,54.0,0.1,3293.0,2.0,5.5,0.6,13861.6,17340.6,1.0,1
G0174,SK하이닉스의 분기보고서 (2024.03)에 기재된 보통주희석주당계속영업이익은 얼마인가?,SK하이닉스,periodic,"2,104원",1,"보통주희석주당계속영업이익은 2,171,332 백만원입니다.  근거: report_id(periodic_20240516001638), chunk_id(periodic_20240516001638::main::P18::C51)",0,0,0,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,1,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,lookup,,5.05,24.2,79.9,60.6,0.1,3287.7,996.2,3.8,0.6,1588.7,5048.1,0.0,1
G0175,"OCI홀딩스의 분기보고서 (2023.09)에 기재된 핏치,카본블랙,벤젠등관련제품의제조,판매는 얼마인가?",OCI홀딩스,periodic,16%,1,"분할 전 품목 포함 여부와 관계없이, 2023년 9월까지의 분기보고서에 기재된 핏치, 카본블랙, 벤젠 등 관련 제품의 제조 및 판매 금액은 338,361,391,054원입니다.  근거: report_id(periodic_20231114002496::main::P7::C1), report_id(periodic_20231114002496::main::P16::C20), report_id(periodic_20231114002496::main::P8::C10), report_id(periodic_20231114002496::main::P8::C8)",1,0,1,value,1,0,0,,,0,0,1,0,0,1,0.0,1.0,1.0,1.0,OCI,1,0,1,1,0,정답,0,1,0,338361391054,answered,1,0,none,closed,lookup,,6.57,43.2,95.6,59.5,0.1,3269.3,4.9,2.4,0.4,3096.0,6570.9,0.0,1
G0176,HMM의 사업보고서 (2025.12)에 기재된 부채총계는 얼마인가?,HMM,periodic,"328,571,409",1,"HMM의 사업보고서 (2025.12)에 기재된 부채총계는 5,186,818백만 원입니다.  근거: evidence_2::main::P16::C135",0,0,0,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,0.0,,,2,0,1,1,0,답변실패,1,0,0,,answered,1,0,none,closed,lookup,,5.08,16.1,97.2,48.2,0.1,3304.9,1004.0,8.9,0.7,1598.5,5077.5,0.0,1
G0177,삼성E&A의 분기보고서 (2024.09)에 기재된 주당액면가액은 얼마인가?,삼성E&A,periodic,"5,000",1,"주당 액면가액은 5,000원입니다.  근거: periodic_20241114000592::main::P18::C34, periodic_20241114000592::main::P16::C42",1,1,1,value,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,1,1,1,1,0,정답,1,1,1,,answered,1,0,none,closed,lookup,,5.16,21.1,103.4,50.1,0.1,3284.2,0.0,5.4,0.0,1693.2,5159.9,2.3,1
G0178,삼성전기의 사업보고서 (2023.12)에 기재된 출생연월은 얼마인가?,삼성전기,periodic,1981.09,1,"삼성전기의 사업보고서 (2023.12)에 기재된 출생연월은 다음과 같습니다:  1. 최종구: 1957.09 2. 장덕현: 1964.02 3. 김두영: 1966.12 4. 김성진: 1965.03 5. 김용균: 1954.07 6. 여윤경: 1968.11 7. 이윤정: 1968.08 8. 곽준호: 1972.01 9. 곽형찬: 1977.01 10. 김동진: 1971.08 11. 김보준: 1966.09 12. 김영진: 1973.12 13. 김위헌: 1974.12 14. 김인수: 1961.04 15. 김정렬: 1976.04 16. 김찬공: 1972.12 17. 김태영: 1973.10 18. 박성민: 1972.07 19. 박종문: 1970.12 20. 박중덕: 1983.07 21. 박희철: 1967.06 22. 반영민: 1978.03 23. 서정욱: 1972.10 24. 심규현: 1974.12 25. 안정훈: 1977.10 26. 오창열: 1971.07 27. 우성필: 1973.07  위의 정보는 삼성전기의 사업보고서 (2023.12)에 기재된 임원들의 출생연월입니다.   근거: report_id(periodic_20240329002895), chunk_id(period",0,0,0,value,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,27,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,lookup,,11.48,27.5,89.7,61.0,0.1,3278.0,0.0,4.8,0.0,8012.1,11476.4,3.2,1
G0179,JYP Ent의 사업보고서 (2023.12)에 기재된 유동비율은 얼마인가?,JYP Ent,periodic,148%,1,"JYP Ent의 사업보고서 (2023.12)에 기재된 유동비율은 239%입니다.  근거: report_id(periodic_20240318000479, chunk_id: P23::C5)",0,0,0,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,2,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,calculate,,5.12,23.1,93.6,57.4,0.1,3269.1,2.5,8.4,0.5,1667.0,5122.1,0.5,1
G0180,에코프로비엠의 분기보고서 (2024.03)에 기재된 기타특수관계자의종업원에게부여한주식선택권수량은 얼마인가?,에코프로비엠,periodic,"3,247주",1,"기타특수관계자의 종업원에게 부여한 주식선택권 수량은 3,247주입니다.  근거: report_id(periodic_20240514001631, chunk_id: periodic_20240514001631::main::P16::C29)",1,0,1,value,1,0,0,,,0,0,2,2,0,0,1.0,0.0,1.0,1.0,,1,0,1,1,0,정답,1,1,1,,answered,1,0,none,closed,lookup,,5.22,44.1,80.4,57.2,0.1,3292.2,1139.0,6.6,0.5,1734.7,5218.9,0.0,1
G0181,"삼성바이오로직스의 분기보고서 (2025.03)에 기재된 소유지분율,특수관계자거래는 얼마인가?",삼성바이오로직스,periodic,0.4306,1,"삼성바이오로직스의 분기보고서 (2025.03)에 기재된 소유지분율은 43.06% 입니다. 특수관계자거래의 경우, 특수관계자인 삼성물산과의 거래에서 기타채무 등이 53,999,000원이었으며, 삼성전자와의 거래에서는 기타채무 등이 4,077,361,313원이었습니다. 또한, 관계기업인 에임드바이오와의 거래에서는 기타채권 등이 1,151,653,488원, 기타채무 등이 373,522,129원이었고, BrickBio, Inc.와의 거래에서는 기타채권 등이 2,053,447,762원이었습니다.  근거: periodic_20250515002264::main::P18::C42, periodic_20250515002264::main::P16::C93",0,0,0,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,7,0,1,1,0,답변실패,0,1,0,43.06,answered,1,0,none,closed,lookup,,17.29,35.2,83.2,57.1,0.1,3282.4,132.3,7.8,1.1,13812.2,17285.6,0.0,1
G0182,하나금융지주의 반기보고서 (2024.06)에 기재된 에스케이는 얼마인가?,하나금융지주,periodic,"52,941",1,"에스케이에 대한 하나금융지주의 신용공여액은 52,941억원입니다.  근거: report_id(periodic_20240814004342), chunk_id(periodic_20240814004342::main::P11::C31)",1,1,1,value,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,1,1,1,1,0,정답,1,1,1,,answered,1,0,none,closed,lookup,,5.11,20.5,117.3,50.1,0.1,3282.4,0.0,11.0,0.0,1627.8,5112.3,3.1,1
G0183,셀트리온의 2025년 투자판단관련주요경영사항 공시를 기준으로 주요 내용을 정리해줘.,셀트리온,exchange,,0,"### 셀트리온의 2025년 투자판단 관련 주요경영사항 요약  #### 1. 공간전사체 기반 항체 발굴 및 후속 연구 개발을 위한 공동연구계약 체결 - **이사회결의일**: 2025-10-29 - **계약 상대방**: (주)포트래이(Portrai, Inc.) - **계약 내용**: 포트래이의 공간전사체 데이터베이스 및 분석 플랫폼을 활용한 표적 발굴 및 신약 공동연구개발 수행 - **계약 금액**: 최대 $87,750,000 (약 1,259억원)  #### 2. 앱토즈마피하주사(CT-P47, 악템라 바이오시밀러) 한국(MFDS) 품목허가 획득 - **이사회결의일**: 2025-02-12 - **품목명**: 앱토즈마피하주사(Avtozma, CT-P47, 악템라 바이오시밀러) - **대상질환명**: 류마티스 관절염  #### 3. PD-1 x VEGF x IL-2v 삼중융합단백질 신약 개발을 위한 공동연구개발 및 라이선스 계약 체결 - **이사회결의일**: 2025-10-31 - **계약 상대방**: 머스트바이오(주) - **계약 내용**: 머스트바이오가 보유한 사이토카인 플랫폼 및 다중항체 플랫폼을 활용한 삼중융합단백질 공동연구개발 수행 - **계약 금액**:",0,0,1,required,1,1,1,1.0,,0,0,3,1,0,2,0.3333,0.6667,0.0,,이사회결의일(결정일)또는사실확인일 / 주요내용,6,0,1,1,0,정답,1,0,0,,answered,1,0,none,open,summarize,,33.67,102.4,88.8,771.4,0.0,2251.9,8.1,4.5,0.8,30438.9,33665.0,0.0,1
G0184,현대건설의 2025년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,현대건설,exchange,,0,"현대건설의 2025년 단일판매ㆍ공급계약체결 공시의 주요 내용은 다음과 같습니다:  1. **우동3구역 주택재개발 정비사업**    - 계약금액: 1,500,398,460,000원    - 최근매출액: 32,670,268,059,918원    - 매출액대비: 4.6%    - 계약상대: 우동3구역 주택재개발정비사업조합    - 판매ㆍ공급지역: 부산광역시 해운대구 우1동 229번지 일대    - 계약(수주)일자: 2025-12-16  2. **개포주공6.7단지아파트 재건축정비사업**    - 계약금액: 1,513,827,000,000원    - 최근매출액: 32,670,268,059,918원    - 매출액대비: 4.63%    - 계약상대: 개포주공6.7단지아파트 재건축정비사업조합    - 판매ㆍ공급지역: 서울특별시 강남구 개포동 185번지 일대    - 계약(수주)일자: 2025-08-13  3. **가양동 CJ부지 업무복합시설 신축공사**    - 계약금액: 1,626,673,000,000원    - 최근매출액: 29,651,357,167,841원    - 매출액대비: 5.49%    - 계약상대: 인창개발 주식회사    - 판매ㆍ공급지역: 서울시 강서구 ",0,0,0,required,1,4,0,0.0,"3,083,318,360,998 / 21,239,081,840,150 / 14.51 / 2023-06-24",0,0,11,6,0,5,0.5455,0.4545,0.0,,대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 판매공급계약구분,31,0,0,0,0,검색실패,1,0,0,,answered,1,0,none,open,summarize,,30.72,48.5,138.5,469.9,0.0,2366.1,18.8,0.1,0.9,27684.2,30717.4,0.0,1
G0185,두산퓨얼셀의 2025년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,두산퓨얼셀,exchange,,0,"### 두산퓨얼셀의 2025년 단일판매ㆍ공급계약체결 공시 요약  #### 1. 연료전지 시스템 공급 계약 - **계약금액**: 55,400,000,000원 - **최근매출액**: 411,800,000,000원 - **매출액대비**: 13.45% - **대규모법인여부**: 미해당 - **계약상대**: ㈜삼천리이에스 - **판매ㆍ공급지역**: 국내 - **계약기간**: 2025-08-21 ~ 2026-10-15 - **체결계약명**: 연료전지 시스템 공급 계약 - **계약(수주)일자**: 2025-08-21  #### 2. 연료전지 시스템 공급 계약 - **계약금액**: 26,000,000,000원 - **최근매출액**: 411,800,000,000원 - **매출액대비**: 6.31% - **대규모법인여부**: 미해당 - **계약상대**: ㈜삼천리이에스 - **판매ㆍ공급지역**: 국내 - **계약기간**: 2025-08-21 ~ 2026-11-15 - **체결계약명**: 연료전지 시스템 공급 계약 - **계약(수주)일자**: 2025-08-21  #### 3. 일반수소발전 전력거래 계약 - **계약금액**: 96,400,000,000원 - **최근매출액**: 4",0,0,0,required,1,2,1,0.5,2023-10-06,0,0,11,8,0,3,0.7273,0.2727,0.0,,시작일 / 종료일 / 판매공급계약구분,26,0,0,0,0,검색실패,0,0,0,10.40 / 28.08 / 9.00,answered,1,0,none,open,summarize,,35.93,24.4,87.2,433.4,0.0,1656.7,34.6,0.1,0.8,33715.5,35929.1,0.0,1
G0186,삼성바이오로직스의 2025년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,삼성바이오로직스,exchange,,0,"삼성바이오로직스의 2025년 단일판매ㆍ공급계약체결 공시의 주요 내용은 다음과 같습니다:  1. **계약(수주)일자**: 2025년 12월 19일 2. **계약금액(원)**: 1,110,278,292,000원 3. **최근매출액(원)**: 4,547,322,176,421원 4. **매출액대비(%)**: 24.42% 5. **대규모법인여부**: 해당 6. **계약상대**: 유럽 소재 제약사 7. **판매ㆍ공급지역**: 정보 없음 8. **계약기간**: 2025년 12월 19일부터 2030년 12월 31일까지 9. **체결계약명**: 의약품 위탁생산계약 10. **판매ㆍ공급계약구분**: 기타 판매ㆍ공급계약  위 정보는 삼성바이오로직스가 2025년 동안 체결한 단일판매ㆍ공급계약에 대한 요약입니다. 각 계약의 상세 내용은 공시일을 기준으로 확인할 수 있습니다.  근거:  - [EVIDENCE 4](https://dart.fss.or.kr/dsaf001/main.do?cn=exchange_20251222800005)  - [EVIDENCE 5](https://dart.fss.or.kr/dsaf001/main.do?cn=exchange_20251222800004)  - ",0,0,0,required,1,4,0,0.0,"40,250,652,017 / 535,805,801,067 / 7.51 / 2019-05-17",0,0,11,9,0,2,0.8182,0.1818,0.0,0.0,시작일 / 종료일,3,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,open,summarize,,9.68,38.3,178.8,434.4,0.0,1613.8,39.5,0.1,0.7,7401.6,9675.2,0.0,1
G0187,LIG디펜스앤에어로스페이스의 2024년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,LIG디펜스앤에어로스페이스,exchange,,0,"LIG디펜스앤에어로스페이스의 2024년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리하면 다음과 같습니다:  1. **M-SAM(천궁-II) 수출 계약**    - 계약금액: 3,713,490,000,000원    - 최근매출액: 2,308,571,092,877원    - 매출액대비: 160.86%    - 계약상대: 이라크 국방부    - 판매ㆍ공급지역: 이라크  2. **KF-21 최초양산 통합전자전장비 2종**    - 계약금액: 155,715,445,600원    - 최근매출액: 2,308,571,092,877원    - 매출액대비: 6.75%    - 계약상대: 한국항공우주산업(주)    - 판매ㆍ공급지역: 대한민국    - 계약기간: 2024-10-31 ~ 2027-12-31  3. **KF-21 최초양산 항전장비 7종**    - 계약금액: 101,271,381,200원    - 최근매출액: 2,308,571,092,877원    - 매출액대비: 4.39%    - 계약상대: 한국항공우주산업(주)    - 판매ㆍ공급지역: 대한민국    - 계약기간: 2024-10-31 ~ 2027-07-31  4. **24년 현궁 체계 4차 양산**  ",0,0,0,required,1,4,0,0.0,"35,395,538,396 / 1,452,651,352,252 / 2.44 / 2020-11-03",0,0,11,4,0,7,0.3636,0.6364,0.0,,계약(수주)일자 / 대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 판매공급계약구분 / 판매공급지역,13,0,1,0,0,답변실패,1,0,0,,answered,1,0,none,open,summarize,,14.37,35.7,82.2,450.1,0.0,1079.4,13.8,0.1,0.5,12714.3,14371.0,0.0,1
G0188,한미약품의 2025년 투자판단관련주요경영사항 공시를 기준으로 주요 내용을 정리해줘.,한미약품,exchange,,0,"### 한미약품의 2025년 투자판단 관련 주요 경영사항 요약  #### 1. 당뇨병 치료제 HM11260C 개발 관련 - **이사회결의일**: 2025년 9월 29일 - **주요내용**:   - **임상시험 제목**: Metformin과 Dapagliflozin으로 조절되지 않는 제 2형 당뇨병 환자에서 HM11260C의 유효성과 안전성을 평가하기 위한 다기관, 무작위배정, 이중눈가림, 제 3상 임상시험   - **임상시험 단계**: 제3상   - **대상질환**: 제2형 당뇨병 환자   - **신청일 및 승인기관**: 신청일 2025년 9월 29일, 승인기관 한국 식품의약품안전처(MFDS)   - **임상시험 신청번호**: 20250174308   - **임상시험 목적**: Metformin과 Dapagliflozin으로 조절되지 않는 제 2형 당뇨병 환자에서 HM11260C 병용투여 시 위약 대비 혈당조절 효과가 우월함을 입증하고, 안전성을 비교평가   - **기대효과**: 제2형 당뇨병 환자에서 HM11260C 투여 시의 유효성 및 안전성의 치료적 확증  #### 2. 기술이전 계약 체결 - **이사회결의일**: 2025년 9월 29일 - **주요내용",0,0,1,required,1,1,1,1.0,,0,0,3,1,0,2,0.3333,0.6667,1.0,0.1667,이사회결의일(결정일)또는사실확인일 / 주요내용,14,0,1,1,0,정답,1,1,1,,answered,1,0,none,open,summarize,,43.97,31.2,75.4,427.7,0.0,980.6,3.3,3.2,0.4,42448.2,43971.6,1.5,1
G0189,HD현대중공업의 2024년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,HD현대중공업,exchange,,0,"다음은 HD현대중공업의 2024년 단일판매ㆍ공급계약체결 공시의 주요 내용입니다:  ### 계약 1 - **체결계약명**: FPU 1기 - **계약금액**: 1,842,200,000,000원 - **최근매출액**: 9,045,500,000,000원 - **매출액대비**: 20.37% - **대규모법인여부**: 해당 - **계약상대**: 멕시코 소재 원유 개발 업체 - **판매ㆍ공급지역**: 멕시코 - **계약기간**: 2023-07-01 ~ 2027-04-01 - **계약(수주)일자**: 2023-06-30  ### 계약 2 - **체결계약명**: VLGC 2척 - **계약금액**: 340,300,000,000원 - **최근매출액**: 11,963,900,000,000원 - **매출액대비**: 2.84% - **대규모법인여부**: 해당 - **계약상대**: 아시아 소재 선사 - **판매ㆍ공급지역**: 아시아 - **계약기간**: 2024-11-15 ~ 2027-12-31 - **계약(수주)일자**: 2024-11-15  ### 계약 3 - **체결계약명**: 컨테이너선 6척 - **계약금액**: 1,841,600,000,000원 - **최근매출액**: 11,9",0,0,1,required,1,5,5,1.0,,0,0,11,8,0,3,0.7273,0.2727,1.0,0.1,시작일 / 종료일 / 판매공급계약구분,22,0,1,1,0,정답,1,1,1,,answered,1,0,none,open,summarize,,28.32,39.2,189.4,478.1,0.0,1127.7,7.9,0.0,0.4,26470.8,28314.9,1.3,1
G0190,우리금융지주의 2023년 투자판단관련주요경영사항 공시를 기준으로 주요 내용을 정리해줘.,우리금융지주,exchange,,0,"다음은 우리금융지주의 2023년 투자 판단 관련 주요 경영 사항 공시 내용입니다:  ### 1. 우리벤처파트너스(주)와의 주식 교환 이사회 승인 - **이사회결의일**: 2023-07-21 - **제목**: 우리벤처파트너스(주)와의 주식교환 이사회 승인 - **주요 내용**:   - 당사는 2023년 5월 26일에 우리벤처파트너스를 완전자회사로 편입하기 위한 주식 교환 계약을 체결하였으며, 오늘 이사회의 승인을 받았습니다.   - 잔여 주요 일정:     1) 주식 교환일 예정: 2023년 8월 8일     2) 우리금융지주 신주 상장일 예정: 2023년 8월 28일   - 주식 교환과 관련된 자세한 내용은 관련 공시 문서들을 참조하십시오.  ### 2. 우리종합금융(주)와의 주식 교환 이사회 승인 - **이사회결의일**: 2023-07-21 - **제목**: 우리종합금융(주)와의 주식교환 이사회 승인 - **주요 내용**:   - 당사는 2023년 5월 26일에 우리종합금융을 완전자회사로 편입하기 위한 주식 교환 계약을 체결하였으며, 오늘 이사회의 승인을 받았습니다.   - 잔여 주요 일정:     1) 주식 교환일 예정: 2023년 8월 8일     2)",0,0,1,required,1,1,1,1.0,,0,0,3,1,0,2,0.3333,0.6667,1.0,0.3333,이사회결의일(결정일)또는사실확인일 / 주요내용,2,0,1,1,0,정답,1,1,1,,answered,1,0,none,open,summarize,,10.88,69.4,103.8,637.1,0.0,326.2,7.3,2.4,0.1,11773.1,12915.1,0.0,1
G0191,레인보우로보틱스의 2025년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,레인보우로보틱스,exchange,,0,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,required,1,5,0,0.0,"28,533,520,000 / 130,656,200,153 / 21.8 / 2024-05-16 / 2026-03-31",0,0,11,0,0,11,0.0,1.0,0.0,,기타투자판단과관련한중요사항 / 대규모법인여부 / 시작일 / 이사회결의일 / 자기자본 / 자기자본대비 / 종료일 / 투자구분 / 투자금액 / 투자대상 / 투자목적,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,open,summarize,,1.75,95.7,267.4,1389.0,0.0,0.0,122.6,0.0,0.0,,1754.8,0.0,3
G0192,삼성바이오로직스의 2023년 투자판단관련주요경영사항 공시를 기준으로 주요 내용을 정리해줘.,삼성바이오로직스,exchange,,0,"삼성바이오로직스의 2023년 투자판단 관련 주요경영사항 공시의 주요 내용은 다음과 같습니다:  ### 1. 바이오의약품 위탁생산계약 의향서 체결 - **계약 상대방**: Pfizer Ireland Pharmaceuticals - **계약 금액**: 535,004,631,900원 - **의향서 체결일자**: 2023.06.07 - **이사회결의일(결정일)**: 2023-06-07  ### 2. 바이오의약품 위탁생산계약 의향서 체결 - **계약 상대방**: 유럽 소재 제약사 - **계약 금액**: 154,093,728,300원 - **의향서 체결일자**: 2022.04.25 - **계약기간**: 2022.04.25 ~ 2024.03.31 - **이사회결의일(결정일)**: 2022-04-25  ### 3. 바이오의약품 위탁생산계약 의향서 체결 - **계약 상대방**: 유럽 소재 제약사 - **계약 금액**: 91,369,732,137원 - **의향서 체결일자**: 2021.10.30 - **계약기간**: 2021.10.30 ~ 2024.03.31 - **이사회결의일(결정일)**: 2022-03-30  ### 4. 기타 투자판단과 관련된 중요 사항들 - **계약 금",0,0,1,required,1,1,1,1.0,,0,0,3,1,0,2,0.3333,0.6667,0.0,0.0,이사회결의일(결정일)또는사실확인일 / 제목,7,0,1,1,0,정답,1,1,1,,answered,1,0,none,open,summarize,,11.39,27.0,39.6,422.6,0.0,2101.5,1.1,0.6,0.6,8796.4,11392.6,3.0,1
G0193,OCI홀딩스의 2023년 투자판단관련주요경영사항 공시를 기준으로 주요 내용을 정리해줘.,OCI홀딩스,exchange,,0,"OCI홀딩스의 2023년 투자판단 관련 주요 경영사항을 다음과 같이 정리하였습니다:  ### 1. 지주회사 전환 신고에 대한 회신 접수 - **이사회결의일**: 2023년 12월 21일 - **주요 내용**:   - OCI홀딩스는 공정거래위원회로부터 독점규제 및 공정거래에 관한 법률에 따른 지주회사 요건을 충족하여 지주회사로 전환되었음을 통보받았습니다.   - 지주회사 전환일은 2023년 9월 22일입니다.   - 자회사는 총 10개로, 각각의 지분율 정보는 아래와 같습니다:     - 디씨알이: 100%     - 부광약품: 10.90%     - 오씨아이: 33.25%     - 오씨아이드림: 100%     - 오씨아이스페셜티: 78.07%     - 오씨아이에스이: 100%     - 오씨아이정보통신: 100%     - 오씨아이파워: 100%     - 오씨아이페로: 50%     - 행복도시태양광발전소: 40%   - 손자회사는 2개로, 각각 다이나세라퓨틱스와 부광메디카가 포함됩니다.  ### 2. 자금보충확약 제공 - **이사회결의일**: 2023년 1월 18일 - **주요 내용**:   - OCI홀딩스는 종속회사인 디씨알이와 관련된 대출 계약에",0,0,1,required,1,1,1,1.0,,0,0,3,0,0,3,0.0,1.0,1.0,0.5,이사회결의일(결정일)또는사실확인일 / 제목 / 주요내용,6,0,1,1,0,정답,0,1,0,100,answered,1,0,none,open,summarize,,9.3,43.4,78.5,424.9,0.0,188.7,3.9,0.0,0.1,8559.0,9296.6,0.0,1
G0194,현대건설의 2023년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,현대건설,exchange,,0,"현대건설의 2023년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리하면 다음과 같습니다:  1. **신한울 3,4호기 주설비공사**    - 계약금액: 1,715,754,987,100원    - 최근매출액: 21,239,081,840,150원    - 매출액대비: 8.08%    - 계약상대: 한국수력원자력 주식회사    - 판매ㆍ공급지역: 경북 울진군 일대    - 계약기간: 2024-04-01 ~ 2033-10-31    - 계약(수주)일자: 2023-12-11  2. **수도권광역급행철도 C노선(GTX-C) 민간투자시설사업**    - 계약금액: 1,226,320,960,000원    - 최근매출액: 21,239,081,840,150원    - 매출액대비: 5.77%    - 계약상대: 지티엑스씨 주식회사    - 판매ㆍ공급지역: 경기도 양주시 ~ 경기도 수원시 일대    - 계약(수주)일자: 2023-09-18  3. **사우디 자푸라 (Jafurah) Gas Plant Expansion Phase2 PKG #2**    - 계약금액: 1,534,560,268,460원    - 최근매출액: 21,239,081,840,150원    - 매출액대",0,0,1,required,1,4,4,1.0,,0,0,11,6,0,5,0.5455,0.4545,1.0,0.2,대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 판매공급계약구분,14,0,1,1,0,정답,1,1,1,,answered,1,0,none,open,summarize,,14.95,45.5,93.1,431.4,0.0,1277.5,17.4,0.1,0.6,13089.4,14945.7,0.0,1
G0195,LG씨엔에스의 2025년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,LG씨엔에스,exchange,,0,"다음은 LG씨엔에스의 2025년 단일판매ㆍ공급계약체결 공시의 주요 내용입니다:  1. **계약(수주)일자**:      - 2025-11-25      - 2025-12-26      - 2025-12-29      - 2025-06-20    2. **계약금액(원)**:      - 347,462,730,000      - 226,178,000,000      - 242,151,000,000    3. **최근매출액(원)**:      - 5,982,627,063,218    4. **매출액대비(%)**:      - 5.81      - 3.78      - 4.05    5. **대규모법인여부**: 해당    6. **계약상대**:      - LG전자      - NH농협은행      - 네이버클라우드주식회사    7. **판매ㆍ공급지역**: 국내    8. **체결계약명**:      - 클라우드운영실 클라우드 인프라 통합운영 계약      - 25년 N-ERP 확산 계약 (차세대 ERP 구축 통합테스트 및 확산)      - 「프로젝트 NEO」계정계 차세대 구축      - N-ERP 구축 SI인건비 계약      - 죽전 데이터센터 Co-loca",0,0,1,required,1,5,5,1.0,,0,0,11,6,0,5,0.5455,0.4545,1.0,0.2,계약(수주)일자 / 계약상대 / 종료일 / 체결계약명 / 판매공급계약구분,7,0,1,1,0,정답,1,1,1,,answered,1,0,none,open,summarize,,9.87,33.2,79.7,429.8,0.0,336.3,10.1,0.0,0.2,8990.4,9873.9,0.0,1
G0196,한화에어로스페이스의 2026년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,한화에어로스페이스,exchange,,0,"한화에어로스페이스의 2026년 단일판매ㆍ공급계약체결 공시의 주요 내용을 아래와 같이 정리합니다:  1. **계약(수주)일자**: 2026-01-30      *근거: [report_id(exchange_20260202800006)]  2. **계약금액(원)**: 1,316,166,122,950      *근거: [report_id(exchange_20260202800006)]  3. **계약상대**: 노르웨이 국방물자청(NDMA)      *근거: [report_id(exchange_20260202800006)]  4. **대규모법인여부**: 해당      *근거: [report_id(exchange_20260202800006)]  5. **매출액대비(%)**: 11.71      *근거: [report_id(exchange_20260202800006)]  6. **시작일**: 2026-01-30      *근거: [report_id(exchange_20260202800006)]  7. **종료일**: 2029-07-30      *근거: [report_id(exchange_20260202800006)]  8. **체결계약명**: 천무 다연장로켓 수출사업  ",0,0,1,required,1,5,5,1.0,,0,0,11,11,0,0,1.0,0.0,1.0,1.0,,0,0,1,1,0,정답,1,1,1,,answered,1,0,none,open,summarize,,8.07,38.4,84.2,444.2,0.0,181.5,7.3,0.0,0.1,7314.6,8065.3,0.0,1
