id,query,company,doc_group,gold,n_gold,answer,answer_hit,answer_hit_exact,graded_hit,gold_kind,gradeable,required_n,required_matched,required_coverage,required_missing,bonus_n,bonus_matched,n_required,n_covered,n_acknowledged,n_silent,field_coverage,silent_omission_rate,citation_recall,citation_precision,silent_fields,n_answer_numbers,gold_position,evidence_hit,citation_hit,refusal,unit_stated,label,numbers_grounded,has_citation,validation_passed,ungrounded,stopped_at,hcx_calls,retries,thinking,answer_mode,task,error,elapsed_sec,ms_bm25,ms_dense,ms_sparse,ms_fusion,ms_rerank,ms_facts,ms_expand,ms_process,ms_hcx,ms_total,ms_other,n_searches
G0125,한화에어로스페이스의 주요사항보고서 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,한화에어로스페이스,major,,0,"정정 내역이 있습니다. 한화에어로스페이스의 주요사항보고서(유상증자결정) 공시 중 일부가 정정되었습니다. 아래는 정정된 내용에 대한 설명입니다:  ### 첫 번째 정정 (2025년 03월 26일): - **정정 항목**: 공정거래위원회 신고대상 여부   - **정정 전**: 미해당   - **정정 후**: 해당   - **정정 사유**: 특수관계인의 유상증자 참여 결정에 따른 정정  - **정정 항목**: 기타 투자판단에 참고할 사항 (④)   - **정정 전**: 본 주요사항보고서에 기재되어 있지 않은 청약의 방법 및 청약의 장소 등 기타 유상증자에 대한 자세한 사항은 2025년 03월 20일 제출할 예정인 증권신고서 및 예비투자설명서를 참고하시기 바랍니다.   - **정정 후**: 본 주요사항보고서에 기재되어 있지 않은 청약의 방법 및 청약의 장소 등 기타 유상증자에 대한 자세한 사항은 2025년 03월 20일 최초 제출한 증권신고서 및 예비투자설명서를 참고하시기 바랍니다.  ### 두 번째 정정 (2025년 06월 27일): - **정정 항목**: 신주 발행가액   - **정정 전**: 확정발행가 보통주식 (원) 684,000, 예정발행가 보통주식 (원)",0,0,0,required_any,1,2,0,0.0,"700,000,000,000 / 2,218,764,800,000",0,0,0,0,0,0,,,0.5,0.5,,2,0,1,1,0,0,답변실패,1,1,0,,answered,1,0,none,mixed,correction_diff,,16.35,41.2,135.9,56.5,0.0,5475.3,0.0,5.6,0.0,10631.5,16353.5,7.5,1
G0126,삼성바이오로직스의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,삼성바이오로직스,exchange,,0,"정정 내역이 있습니다. 삼성바이오로직스의 단일판매ㆍ공급계약체결 공시가 정정된 내역을 아래에 정리하였습니다:  ### EVIDENCE 1 - **공시일**: 2024-05-08 - **정정사유**: 고객사의 요청에 따른 계약금액 변경 - **정정사항**:   - 계약금액: 327,826,300,620원에서 584,071,016,620원으로 변경   - 매출액대비(%): 28.14%에서 50.14%로 변경  ### EVIDENCE 2 - **공시일**: 2023-03-06 - **정정사유**: 고객사의 요청에 따른 계약금액 변경 - **정정사항**:   - 계약금액: 112,133,915,790원에서 327,826,300,620원으로 변경   - 매출액대비(%): 9.63%에서 28.14%로 변경  ### EVIDENCE 3 - **공시일**: 2023-02-06 - **정정사유**: 고객사의 요청에 따른 계약금액 변경 - **정정사항**:   - 계약금액: 270,765,248,908원에서 257,732,228,908원으로 변경   - 매출액대비(%): 38.59%에서 36.74%로 변경   - 종료일: 2023-12-31에서 2024-12-31로 변경  ##",0,0,1,required_any,1,2,2,1.0,,0,0,11,2,0,9,0.1818,0.8182,0.0,0.0,계약(수주)일자 / 계약금액 / 계약상대 / 대규모법인여부 / 시작일 / 체결계약명 / 최근매출액 / 판매공급계약구분 / 판매공급지역,18,0,1,0,0,0,정답,1,1,0,,answered,1,0,none,mixed,correction_diff,,18.08,21.5,225.6,53.3,0.0,5186.6,37.4,1.9,1.1,12582.2,18078.5,0.0,1
G0127,한국항공우주의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,한국항공우주,exchange,,0,"정정된 단일판매ㆍ공급계약체결 공시가 있는지 묻는 질문에 대해 한국항공우주는 총 22건의 정정 공시를 제출한 것으로 확인됩니다. 따라서 정정된 내역이 있다고 할 수 있습니다.   다음은 일부 정정된 공시 내용의 예시입니다:  ### EVIDENCE 1 - **정정 사유**: 수정계약 체결(계약금액 증액) - **정정 전 계약금액**: 72,883,747,748원 → **정정 후 계약금액**: 94,020,925,903원 - **매출액 대비 비율 변화**: 2.3% → 3.0% - **기타 변경 사항**: 없음  ### EVIDENCE 2 - **정정 사유**: 美 공군의 A-10 기종 퇴역에 따른 계약금액, 계약기간 변동 - **정정 전 계약금액**: 147,025,000,000원 → **정정 후 계약금액**: 72,870,000,000원 - **매출액 대비 비율 변화**: 5.3% → 2.6% - **계약 기간 종료일 변경**: 2027-03-31 → 2024-10-30  ### EVIDENCE 3 - **정정 사유**: 美 공군의 A-10 기종 퇴역에 따른 계약금액, 계약기간 변동 - **정정 전 계약금액**: 186,066,000,000원 → **정정 후",0,0,1,required_any,1,2,2,1.0,,0,0,11,2,0,9,0.1818,0.8182,0.0,0.0,계약(수주)일자 / 계약금액 / 계약상대 / 대규모법인여부 / 시작일 / 체결계약명 / 최근매출액 / 판매공급계약구분 / 판매공급지역,12,0,1,0,0,1,정답,1,1,1,,answered,1,0,none,mixed,correction_diff,,25.73,19.6,163.7,52.1,0.0,5185.0,16.4,3.1,0.9,20291.2,25727.2,0.0,1
G0128,삼성중공업의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,삼성중공업,exchange,,0,"정정 내역이 있습니다. 삼성중공업의 단일판매ㆍ공급계약체결 공시가 정정된 내역은 다음과 같습니다:  1. **2025년 9월 24일 공시**      - 정정 사유: 계약금액 및 공사기간 변경      - 계약금액: 392,590,000,000원에서 499,950,000,000원으로 변경      - 종료일: 2027-07-31에서 2027-04-30으로 변경    2. **2023년 12월 14일 공시**      - 정정 사유: 계약금액 및 공사기간 변경      - 계약금액: 550,000,000,000원에서 488,730,000,000원으로 변경      - 종료일: 2024-12-31에서 2025-03-31로 변경    3. **2024년 12월 30일 공시**      - 정정 사유: 계약금액 및 공사기간 변경      - 계약금액: 330,000,000,000원에서 488,730,000,000원으로 변경      - 종료일: 2024-12-31에서 2025-03-31로 변경    4. **2025년 12월 26일 공시**      - 정정 사유: 계약금액 및 공사기간 변경      - 계약금액: 544,390,000,000원에서 554,183,30",0,0,1,required_any,1,2,2,1.0,,0,0,11,2,0,9,0.1818,0.8182,0.0,,계약(수주)일자 / 계약상대 / 대규모법인여부 / 매출액대비 / 시작일 / 체결계약명 / 최근매출액 / 판매공급계약구분 / 판매공급지역,8,0,0,0,0,0,정답,1,0,0,,answered,1,0,none,mixed,correction_diff,,18.01,17.4,389.2,68.6,0.0,5701.2,14.4,2.0,0.6,11816.0,18013.0,3.6,1
G0129,레인보우로보틱스의 신규시설투자등 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,레인보우로보틱스,exchange,,0,"레인보우로보틱스의 신규시설투자등 공시가 정정된 내역이 있는지 확인해보면, 다음과 같이 3건의 정정 공시가 존재합니다:  1. 첫 번째 정정 공시: 2026년 3월 27일      - 정정 사유: 건축물 사용승인에 따른 투자종료일 정정      - 정정 내용:        - 투자 종료일이 2026년 3월 31일에서 2026년 3월 27일로 변경됨    2. 두 번째 정정 공시: 2024년 12월 5일      - 정정 사유: 사용자의 플랫폼 개발 지연으로 인한 계약 만료일 정정 요청      - 정정 내용:        - 계약 기간이 2024년 10월 31일에서 2024년 12월 31일로 연장됨    3. 세 번째 정정 공시: 2024년 3월 15일      - 정정 사유: 상세 정보 없음      - 정정 내용:        - 계약 기간이 2024년 3월 15일에서 2024년 11월 30일로 설정됨    위의 정보를 종합해 보면, 레인보우로보틱스는 신규시설투자 등에 대해 총 3번의 정정 공시를 발표했으며, 각 정정 공시에서는 투자 종료일이나 계약 기간 등이 조정되었습니다.   근거: exchange_20260327903037, exchange_20241",0,0,0,required_any,1,2,0,0.0,"21.8 / 28,533,520,000",0,0,11,0,0,11,0.0,1.0,0.5,0.3333,기타투자판단과관련한중요사항 / 대규모법인여부 / 시작일 / 이사회결의일 / 자기자본 / 자기자본대비 / 종료일 / 투자구분 / 투자금액 / 투자대상 / 투자목적,0,0,1,1,1,1,거부(근거있음),1,1,1,,answered,1,2,none,mixed,correction_diff,,13.91,120.3,199.0,2128.6,0.1,5456.4,85.9,1.9,1.2,5969.0,13907.5,0.0,3
G0130,한화오션의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,한화오션,exchange,,0,"정정 내역이 있습니다.   다음은 한화오션의 단일판매ㆍ공급계약체결 공시가 정정된 사례들입니다:  1. **2026년 3월 31일 공시**:      - 정정사유: 계약기간 종료일 정정      - 정정전: 종료일 미정      - 정정후: 종료일 미정    2. **2025년 6월 5일 공시**:      - 정정사유: 계약금액 및 계약기간 변경      - 정정전: 계약금액 811,000,000,000원, 매출액대비 11.5%, 종료일 2026-01-19      - 정정후: 계약금액 905,200,000,000원, 매출액대비 12.9%, 종료일 2026-07-18    3. **2024년 4월 25일 공시**:      - 정정사유: 선행 조건 이행 일정 변경에 따른 계약기간-시작일(발효일) 정정      - 정정전: 시작일 2024-04-25      - 정정후: 시작일 2024-05-07    4. **2024년 3월 21일 공시**:      - 정정사유: 정정일자 정정      - 정정전: 정정일자 2024-03-18      - 정정후: 정정일자 2024-03-21    5. **2024년 6월 18일 공시**:      - 정정사유: 계약 종료",0,0,1,required_any,1,2,2,1.0,,0,0,11,3,0,8,0.2727,0.7273,0.0,,계약(수주)일자 / 계약상대 / 대규모법인여부 / 종료일 / 체결계약명 / 최근매출액 / 판매공급계약구분 / 판매공급지역,6,0,1,0,0,0,정답,1,0,0,,answered,1,0,none,mixed,correction_diff,,48.04,19.5,212.4,61.9,0.0,5212.6,20.7,2.4,0.8,42517.0,48040.0,0.0,1
G0131,엘에스일렉트릭의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,엘에스일렉트릭,exchange,,0,"정정 내역이 있습니다. 아래는 엘에스일렉트릭의 단일판매ㆍ공급계약체결 공시가 정정된 사례들입니다:  1. **2024년 12월 13일 공시**:      - 정정 사유: 계약 금액 변경      - 정정 전 계약금액: 89,446,399,107원 → 정정 후 계약금액: 73,029,784,233원      - 매출액 대비 비율 변동: 3.35% → 2.73%  2. **2025년 12월 1일 공시**:      - 정정 사유: 계약 금액 변경      - 정정 전 계약금액: 132,910,198,720원 → 정정 후 계약금액: 190,477,893,840원      - 매출액 대비 비율 변동: 2.92% → 4.18%  3. **2025년 12월 11일 공시**:      - 정정 사유: 계약 기간 변경      - 정정 전 계약 종료일: 2025-12-31 → 정정 후 계약 종료일: 2027-02-28    4. **2025년 3월 18일 공시**:      - 정정 사유: 계약 금액 변경      - 정정 전 계약금액: 162,527,055,440원 → 정정 후 계약금액: 190,477,893,840원      - 매출액 대비 비율 변동: 3.8% → 4.",0,0,1,required_any,1,2,2,1.0,,0,0,11,2,0,9,0.1818,0.8182,0.5,0.25,계약(수주)일자 / 계약금액 / 계약상대 / 대규모법인여부 / 시작일 / 체결계약명 / 최근매출액 / 판매공급계약구분 / 판매공급지역,10,0,1,1,0,0,정답,1,1,1,,answered,1,0,none,mixed,correction_diff,,12.76,996.2,464.6,406.9,0.0,2993.2,497.8,2.3,0.7,7880.6,12755.8,0.0,1
G0132,효성중공업의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,효성중공업,exchange,,0,"정정 내역이 있습니다. 아래는 효성중공업의 단일판매ㆍ공급계약체결 공시의 정정 사항들입니다:  ### 1. 2024년 3월 21일 정정 공시 - **정정 사유**: 공사금액 변동 - **정정 전 계약금액**: 330,549,374,440원 → **정정 후 계약금액**: 477,109,124,644원 - **정정 전 매출액 대비 비율**: 8.74% → **정정 후 매출액 대비 비율**: 12.62% - **기타 변경 사항**: 총 계약금액이 472,213,392,000원에서 635,473,142,244원으로 변경됨.  ### 2. 2024년 6월 4일 정정 공시 - **정정 사유**: 공사금액 및 공사기간 변동 - **정정 전 계약금액**: 158,471,494,000원 → **정정 후 계약금액**: 251,107,241,101원 - **정정 전 매출액 대비 비율**: 5.39% → **정정 후 매출액 대비 비율**: 8.54% - **기타 변경 사항**: 총 계약금액이 316,942,988,000원에서 409,578,735,101원으로 변경되고, 계약기간이 36개월에서 39개월로 늘어남.  ### 3. 2023년 12월 21일 정정 공시 - **정정 사유**",0,0,1,required_any,1,2,2,1.0,,0,0,11,3,0,8,0.2727,0.7273,0.0,,계약(수주)일자 / 계약상대 / 대규모법인여부 / 시작일 / 체결계약명 / 최근매출액 / 판매공급계약구분 / 판매공급지역,28,0,1,1,0,0,정답,1,0,0,,answered,1,0,none,mixed,correction_diff,,20.17,40.6,179.4,373.4,0.0,4089.1,20.1,3.1,0.8,15474.2,20167.9,0.0,1
G0133,LIG디펜스앤에어로스페이스의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,LIG디펜스앤에어로스페이스,exchange,,0,"정정 내역이 있습니다. LIG디펜스앤에어로스페이스의 단일판매ㆍ공급계약체결 공시가 정정된 내역은 다음과 같습니다:  1. **계약기간 연장**:     - 최초 공시에서는 계약기간이 2025-12-31이었으나, 정정 후에는 2026-12-04로 연장되었습니다.     2. **계약금액 증액**:     - 최초 공시에서의 계약금액은 167,142,000,000원이었으나, 정정 후에는 163,579,014,529원으로 변경되었습니다.     3. **매출액 대비 비율 변화**:     - 최초 공시에서는 매출액 대비 비율이 10.4%였으나, 정정 후에는 10.22%로 조정되었습니다.  4. **계약상대 변경**:     - 최초 공시에서는 계약상대가 대한민국 방위사업청이었으나, 정정 후에는 한화에어로스페이스 주식회사로 변경되었습니다.  5. **판매ㆍ공급지역 변경**:     - 최초 공시에서는 판매ㆍ공급지역이 대한민국이었으나, 정정 후에는 이라크로 변경되었습니다.  위의 사항들은 LIG디펜스앤에어로스페이스의 단일판매ㆍ공급계약체결 공시가 정정되면서 변경된 주요 내용들입니다.   근거: EVIDENCE 1, EVIDENCE 2, EVIDENCE 3, EVIDENC",0,0,1,required_any,1,2,2,1.0,,0,0,11,4,0,7,0.3636,0.6364,0.0,,계약(수주)일자 / 대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 최근매출액 / 판매공급계약구분,4,0,1,1,0,0,정답,1,0,0,,answered,1,0,none,mixed,correction_diff,,22.94,19.2,354.5,51.3,0.0,5155.5,11.5,6.9,0.7,17345.8,22939.8,0.0,1
G0134,현대건설의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,현대건설,exchange,,0,"정정 내역이 있습니다. 현대건설의 단일판매ㆍ공급계약체결 공시가 정정된 내역을 아래와 같이 정리하였습니다:  ### EVIDENCE 1 - **정정 사유**: 계약 금액 및 기간 변경 - **정정 전 계약금액**: 580,653,479,709원 → **정정 후 계약금액**: 837,286,000,000원 - **정정 전 매출액 대비 비율**: 3.21% → **정정 후 매출액 대비 비율**: 4.63% - **정정 전 계약 기간**: 정보 없음 → **정정 후 계약 기간**: 2022-10-17 ~ 2026-10-31 - **기타 사항**: 계약 상대방 및 판매 공급 지역은 동일하게 유지됨  ### EVIDENCE 2 - **정정 사유**: 변경계약 체결(공사금액, 공사기간) - **정정 전 계약금액**: 497,052,750,159원 → **정정 후 계약금액**: 920,797,500,000원 - **정정 전 매출액 대비 비율**: 2.93% → **정정 후 매출액 대비 비율**: 5.43% - **정정 전 계약 기간**: 정보 없음 → **정정 후 계약 기간**: 정보 없음 - **기타 사항**: 계약 상대방 및 판매 공급 지역은 동일하게 유지됨  ### ",0,0,1,required_any,1,2,2,1.0,,0,0,11,3,0,8,0.2727,0.7273,0.0,,계약(수주)일자 / 계약상대 / 대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 최근매출액 / 판매공급계약구분,20,0,1,1,0,0,정답,1,0,0,,answered,1,0,none,mixed,correction_diff,,19.76,36.9,157.8,62.4,0.0,5656.3,14.3,2.4,1.0,13832.3,19759.8,0.0,1
G0135,두산에너빌리티의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,두산에너빌리티,exchange,,0,"정정 내역이 있습니다. 두산에너빌리티의 단일판매ㆍ공급계약체결 공시가 정정된 내역은 다음과 같습니다:  1. **Dukovany 5&6 NSSS Contract**    - 최초 공시: 2025년 12월 16일      - 계약금액: 4,928,968,079,043원      - 매출액대비: 30.36%      - 계약상대: 한국수력원자력(주)      - 판매ㆍ공급지역: 체코 남부 Dukovany Site      - 계약기간: 2025-12-15 ~ 2038-04-18        - 정정 후: 동일 내용 유지됨  2. **Dukovany 5&6 Turbine Generator Supply Contract**    - 최초 공시: 2025년 12월 16일      - 계약금액: 711,106,288,572원      - 매출액대비: 4.38%      - 계약상대: 한국수력원자력(주)      - 판매ㆍ공급지역: 체코 남부 Dukovany Site      - 계약기간: 2025-12-15 ~ 2038-04-18          - 정정 후: 동일 내용 유지됨  3. **O Mon IV Thermal Power Plant**    - 최초 공시: 2025",0,0,0,required_any,1,2,1,0.5,"672,482,000,000",0,0,11,4,0,7,0.3636,0.6364,0.0,0.0,계약(수주)일자 / 대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 최근매출액 / 판매공급계약구분,9,0,1,0,0,0,답변실패,1,1,1,,answered,1,0,none,mixed,correction_diff,,16.06,990.0,429.5,370.9,0.0,3032.0,478.2,2.2,0.9,11216.9,16055.2,0.0,1
G0136,현대로템의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,현대로템,exchange,,0,"정정된 단일판매ㆍ공급계약체결 공시가 있는지 묻는 질문에 대해 현대로템의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있음을 확인할 수 있었습니다.   다음은 일부 정정된 공시 내용에 대한 요약입니다:  1. **미국 MBTA 전동차 사업 추가공급계약**    - 최초 공시: 2024년 8월 16일    - 정정 공시: 2024년 8월 26일    - 정정 사유: 계약금액 및 계약기간 변경    - 계약금액: 133,870,905,932원에서 133,870,905,932원으로 변경됨    - 매출액 대비 비율: 3.7%    - 계약 기간: 2024년 8월 23일부터 2028년 5월 15일까지  2. **대만 타이베이 전동차 공급 사업**    - 최초 공시: 2022년 12월 7일    - 정정 공시: 2025년 6월 27일    - 정정 사유: 추가 물량 수주에 따른 계약금액 및 계약기간 정정    - 계약금액: 155,987,917,749원에서 232,132,116,574원으로 변경됨    - 매출액 대비 비율: 5.4%에서 8.1%로 변경됨    - 계약 기간: 2022년 11월 28일부터 2028년 11월 30일까지  3. **탄자니아 표준궤 차량 납품",0,0,1,required_any,1,2,2,1.0,,0,0,11,2,0,9,0.1818,0.8182,0.0,,계약(수주)일자 / 계약상대 / 대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 최근매출액 / 판매공급계약구분 / 판매공급지역,8,0,1,1,0,0,정답,1,0,0,,answered,1,0,none,mixed,correction_diff,,47.44,20.0,182.1,48.6,0.0,5259.6,12.7,5.9,0.8,41912.1,47435.6,0.0,1
G0137,LG씨엔에스의 주요사항보고서 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,LG씨엔에스,major,,0,"정정 내역은 다음과 같습니다:  1. **4. 자금조달의 목적**    - 시설자금: 정정 전 25,020,000,000원에서 정정 후 43,804,000,000원으로 변경되었습니다.    - 영업양수자금: 정정 전 330,000,000,000원에서 정정 후 390,000,000,000원으로 변경되었습니다.     2. **6. 신주 발행가액**    - 정정 전 53,700원에서 정정 후 61,900원으로 변경되었습니다.  3. **13. 신주의 상장예정일**    - 정정 전 2025년 02월 04일에서 정정 후 2025년 02월 05일로 변경되었습니다.  4. **20. 기타 투자판단에 참고할 사항**    - 정정 전에는 공모희망가액이 53,700원~61,900원이었으며, 이는 최저가액인 53,700원 기준으로 작성되었다고 명시되어 있었습니다. 그러나 정정 후에는 확정 공모가액이 61,900원임을 명확히 하고 있습니다.    - 또한, 정정 전에는 발행제비용이 5,257,551,500원으로 기재되었으나, 정정 후에는 5,920,030,500원으로 변경되었습니다.  이러한 정정 사항을 통해 LG씨엔에스는 유상증자의 구체적인 내용을 업데이트하였음을 알 수",0,0,1,required_any,1,2,2,1.0,,0,0,0,0,0,0,,,1.0,1.0,,8,0,1,1,0,0,정답,1,1,1,,answered,1,0,none,mixed,correction_diff,,8.89,551.8,459.2,412.6,0.0,915.5,0.0,1.7,0.0,6539.3,8885.4,5.2,1
G0138,삼성바이오로직스의 신규시설투자등 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,삼성바이오로직스,exchange,,0,"정정 내역이 있습니다. 삼성바이오로직스의 신규시설투자등 공시가 두 번 정정되었습니다. 첫 번째 정정은 2023년 6월 5일에서 2024년 12월 18일로, 두 번째 정정은 2023년 3월 17일에서 2024년 12월 18일로 이루어졌습니다.  ### 첫 번째 정정 (2023년 6월 5일 → 2024년 12월 18일) - **정정 사유**: 투자 금액 변경 - **변경된 항목**:   - **투자금액**: 1,980,100,000,000원에서 2,009,800,000,000원으로 변경됨   - **자기자본 대비 비율**: 22.01%에서 22.34%로 변경됨   - **종료일**: 2025년 9월 30일에서 2025년 4월 1일로 변경됨  ### 두 번째 정정 (2023년 3월 17일 → 2024년 12월 18일) - **정정 사유**: 투자 금액 변경 - **변경된 항목**:   - **투자금액**: 1,980,100,000,000원에서 2,009,800,000,000원으로 변경됨   - **자기자본 대비 비율**: 22.01%에서 22.34%로 변경됨   - **종료일**: 2025년 9월 30일에서 2025년 4월 1일로 변경됨  두 번의 정정 모두 투자",0,0,1,required_any,1,2,2,1.0,,0,0,11,3,0,8,0.2727,0.7273,1.0,1.0,기타투자판단과관련한중요사항 / 대규모법인여부 / 시작일 / 이사회결의일 / 투자구분 / 투자금액 / 투자대상 / 투자목적,4,0,1,1,0,1,정답,1,1,1,,answered,1,0,none,mixed,correction_diff,,13.06,43.3,212.2,54.0,0.0,5578.5,15.8,2.8,0.8,7156.5,13061.0,0.0,1
G0139,HD현대중공업의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,HD현대중공업,exchange,,0,"정정 내역이 있습니다. 총 6건의 정정 공시가 있었으며, 각각의 정정 사항은 다음과 같습니다:  1. **2024년 12월 23일 공시**:     - 정정 사유: 계약금액 변경    - 정정 전 계약금액: 1,566,300,000,000원 → 정정 후 계약금액: 1,842,200,000,000원    - 매출액 대비 비율도 17.32%에서 20.37%로 변경됨  2. **2025년 4월 22일 공시**:     - 정정 사유: 계약 기간(종료일) 변경    - 정정 전 종료일: 2027년 11월 30일 → 정정 후 종료일: 2027년 8월 31일    - 계약금·선급금 유무가 '무'에서 '유'로 변경됨  3. **2025년 11월 21일 공시**:     - 정정 사유: 계약 내용 변경    - 체결계약명이 '컨테이너선 2척'에서 '컨테이너선 2척'으로 변동 없음    - 계약금액이 534,600,000,000원에서 534,600,000,000원으로 변동 없음    - 매출액 대비 비율이 3.69%에서 3.69%로 변동 없음  4. **2023년 11월 17일 공시**:     - 정정 사유: 계약 종료일 변경    - 정정 전 종료일: 2027년 7월 3",0,0,1,required_any,1,2,2,1.0,,0,0,11,2,0,9,0.1818,0.8182,0.0,0.0,계약(수주)일자 / 계약금액 / 계약상대 / 대규모법인여부 / 시작일 / 종료일 / 최근매출액 / 판매공급계약구분 / 판매공급지역,11,0,1,0,0,1,정답,1,1,1,,answered,1,0,none,mixed,correction_diff,,17.16,33.3,416.1,91.5,0.0,5320.2,15.0,2.5,0.8,11274.4,17155.2,1.4,1
G0140,삼성SDI의 주요사항보고서 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,삼성SDI,major,,0,"정정 내역이 있습니다.   삼성SDI의 주요사항보고서(유상증자결정) 공시가 총 4번 정정되었으며, 각 정정 사항에 대한 내용은 다음과 같습니다:  1. 첫 번째 정정 (2025년 03월 24일):    - 신주 발행가액의 확정에 따른 정정  2. 두 번째 정정 (2025년 04월 09일):    - 1차 발행가액 확정  3. 세 번째 정정 (2025년 04월 30일):    - 특수관계인의 유상증자 참여 결정  4. 네 번째 정정 (2025년 05월 19일):    - 최종 발행가액 확정     특히, 네 번째 정정에서는 자금조달의 목적이 수정되었습니다: - 타법인 증권취득자금: 정전 전 1,374,130,200,000원에서 정전 후 1,300,840,000,000원으로 변경됨.  또한, 신주 발행가액도 확정되었습니다: - 보통주식: 정전 전 140,000원에서 정전 후 확정발행가로 변경됨. - 예정발행가: 정전 전 169,200원에서 정전 후 146,200원으로 변경됨.  마지막으로, 기타 투자판단에 참고할 사항에서 청약 관련 정보가 업데이트되었습니다: - 청약 개시일이 2025년 05월 27일에서 2025년 05월 28일로 변경됨.  이러한 정보들은 삼성",0,0,0,required_any,1,2,1,0.5,"354,100,000,000",0,0,0,0,0,0,,,1.0,1.0,,5,0,1,1,0,0,답변실패,1,1,1,,answered,1,0,none,mixed,correction_diff,,24.45,1809.3,438.4,395.5,0.0,4740.4,0.0,1.7,0.0,17057.9,24450.6,7.4,1
G0141,레인보우로보틱스의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,레인보우로보틱스,exchange,,0,"레인보우로보틱스의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는지 확인해보면 다음과 같습니다:  ### 정정된 공시 내역 1. **2024년 5월 29일 공시**:      - 원래 공시일: 2023년 12월 11일      - 정정 사유: 사용자의 플랫폼 개발 지연으로 인한 계약 만료일 정정 요청      - 변경된 내용:        - 계약 종료일이 2024년 10월 31일에서 2024년 12월 31일로 변경됨    2. **2024년 12월 5일 공시**:      - 원래 공시일: 2024년 3월 15일      - 정정 사유: 변경 계약으로 인한 계약 금액 및 계약 기간 정정      - 변경된 내용:        - 계약 금액이 4,150,000,000원에서 4,250,000,000원으로 변경됨        - 매출액 대비 비율이 30.5%에서 31.2%로 변경됨        - 계약 종료일이 2024년 11월 30일에서 2025년 5월 30일로 변경됨        - 주요 계약 조건에 계약금 및 선급금 유무와 대금 지급 조건 등이 추가됨    3. **2024년 11월 29일 공시**:      - 원래 공시일: 2024년 5월 29일    ",0,0,1,required_any,1,3,3,1.0,,0,0,11,3,0,8,0.2727,0.7273,0.5,0.3333,계약(수주)일자 / 계약상대 / 대규모법인여부 / 시작일 / 체결계약명 / 최근매출액 / 판매공급계약구분 / 판매공급지역,5,0,1,1,1,0,정답,1,1,1,,answered,1,2,none,mixed,correction_diff,,18.03,292.9,725.5,2638.2,0.1,5834.3,199.8,1.7,1.4,8512.5,18027.7,0.0,3
