id,query,company,doc_group,gold,n_gold,answer,answer_hit,answer_hit_exact,graded_hit,gold_kind,gradeable,required_n,required_matched,required_coverage,required_missing,bonus_n,bonus_matched,n_required,n_covered,n_acknowledged,n_silent,field_coverage,silent_omission_rate,citation_recall,citation_precision,silent_fields,n_answer_numbers,gold_position,evidence_hit,citation_hit,refusal,label,numbers_grounded,has_citation,validation_passed,ungrounded,stopped_at,hcx_calls,retries,thinking,answer_mode,task,error,elapsed_sec
G0171,삼성생명의 반기보고서 (2023.06)에 기재된 유ㆍ무형자산처분이익등기타영업외수익은 얼마인가?,삼성생명,periodic,"(2,196)",1,"삼성생명의 반기보고서 (2023.06)에 기재된 유ㆍ무형자산처분이익 등 기타영업외수익은 580백만원입니다.  근거: evidence_2, evidence_4",0,0,0,value,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.0,,,2,0,0,0,0,검색실패,1,0,0,,answered,1,0,none,closed,lookup,,5.62
G0172,크래프톤의 분기보고서 (2023.03)에 기재된 영업비용은 얼마인가?,크래프톤,periodic,"3,112,850",1,"크래프톤의 분기보고서 (2023.03)에 기재된 영업비용은 255,698,325천 원입니다.  근거: periodic_20230515002494::main::P16::C36",0,0,0,value,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,2,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,lookup,,5.41
G0173,HD현대중공업의 분기보고서 (2026.03)에 기재된 자본잉여금이입은 얼마인가?,HD현대중공업,periodic,"(2,500,000)",1,"HD현대중공업의 분기보고서 (2026.03)에 기재된 자본잉여금은 다음과 같습니다:  - 자본잉여금: 5,129,601 백만원 - 자본잉여금: 5,124,626 백만원  두 가지 값 중 어떤 것이 정확한지에 대해서는 추가적인 정보가 필요합니다.   근거: report_id(periodic_20260515001837), report_id(periodic_20260515001837)",0,0,0,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,3,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,lookup,,6.0
G0174,SK하이닉스의 분기보고서 (2024.03)에 기재된 보통주희석주당계속영업이익은 얼마인가?,SK하이닉스,periodic,"2,104원",1,"제공된 근거로는 확인할 수 없습니다.   근거: report_id(periodic_20240516001638::main::P16::C115), report_id(periodic_20240516001638::main::P18::C51)",0,0,0,value,1,0,0,,,0,0,1,0,0,1,0.0,1.0,1.0,1.0,영업이익,0,0,1,1,1,거부(근거있음),1,1,1,,answered,1,0,none,closed,lookup,,5.16
G0175,"OCI홀딩스의 분기보고서 (2023.09)에 기재된 핏치,카본블랙,벤젠등관련제품의제조,판매는 얼마인가?",OCI홀딩스,periodic,16%,1,"분기보고서에 따르면, OCI홀딩스의 카본케미컬 부문에서 핏치, 카본블랙, 벤젠 등 관련 제품의 제조 및 판매 매출액은 2023년 3분기 누적 기준으로 338,361백만 원입니다.  근거: periodic_20231114002496::main::P7::C1, periodic_20231114002496::main::P16::C20, periodic_20231114002496::main::P8::C10, periodic_20231114002496::main::P8::C8",0,0,0,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,1,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,lookup,,6.52
G0176,HMM의 사업보고서 (2025.12)에 기재된 부채총계는 얼마인가?,HMM,periodic,"328,571,409",1,"제공된 근거로는 확인할 수 없습니다.   근거: report_id(periodic_20260318001444::main::P18::C90), report_id(periodic_20260318001444::main::P16::C135), report_id(periodic_20251113000451), report_id(periodic_20250813000957), report_id(periodic_20250514000594), report_id(periodic_20250318000828)",0,0,0,value,1,0,0,,,0,0,1,0,0,1,0.0,1.0,1.0,0.2,부채총계,0,0,1,1,1,거부(근거있음),1,1,1,,answered,1,0,none,closed,lookup,,16.18
G0177,삼성E&A의 분기보고서 (2024.09)에 기재된 주당액면가액은 얼마인가?,삼성E&A,periodic,"5,000",1,"5,000원  근거: report_id(periodic_20241114000592), chunk_id(periodic_20241114000592::main::P18::C34), report_id(periodic_20241114000592), chunk_id(periodic_20241114000592::main::P16::C42)",1,1,1,value,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,1,1,1,1,0,정답,1,1,1,,answered,1,0,none,closed,lookup,,5.42
G0178,삼성전기의 사업보고서 (2023.12)에 기재된 출생연월은 얼마인가?,삼성전기,periodic,1981.09,1,삼성전기의 사업보고서 (2023.12)에 기재된 출생연월일은 다음과 같습니다:  1. 최종구 사외이사: 1957.09 2. 장덕현 사내이사: 1964.02 3. 김두영 사내이사: 1966.12 4. 김성진 사내이사: 1965.03 5. 김용균 사외이사: 1954.07 6. 여윤경 사외이사: 1968.11 7. 이윤정 사외이사: 1968.08 8. 곽준호 미등기임원: 1972.01 9. 곽형찬 미등기임원: 1977.01 10. 김동진 미등기임원: 1971.08 11. 김보준 미등기임원: 1966.09 12. 김영진 미등기임원: 1973.12 13. 김위헌 미등기임원: 1974.12 14. 김인수 미등기임원: 1961.04 15. 김정렬 미등기임원: 1976.04 16. 김찬공 미등기임원: 1972.12 17. 김태영 미등기임원: 1973.10 18. 박성민 미등기임원: 1972.07 19. 박종문 미등기임원: 1970.12 20. 박중덕 미등기임원: 1983.07 21. 박희철 미등기임원: 1967.06 22. 반영민 미등기임원: 1978.03 23. 서정욱 미등기임원: 1972.10 24. 심규현 미등기임원: 1974.12 25. 안정훈 미등기임원: 1977,0,0,0,value,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,27,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,lookup,,13.56
G0179,JYP Ent의 사업보고서 (2023.12)에 기재된 유동비율은 얼마인가?,JYP Ent,periodic,148%,1,JYP Ent의 사업보고서 (2023.12)에 기재된 유동비율은 239%입니다.  근거: EVIDENCE 1 (periodic_20240318000479::main::P23::C5),0,0,0,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,2,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,calculate,,5.38
G0180,에코프로비엠의 분기보고서 (2024.03)에 기재된 기타특수관계자의종업원에게부여한주식선택권수량은 얼마인가?,에코프로비엠,periodic,"3,247주",1,"기타특수관계자의 종업원에게 부여한 주식선택권 수량은 3,247주입니다.  근거: periodic_20240514001631::main::P16::C29",1,0,1,value,1,0,0,,,0,0,2,2,0,0,1.0,0.0,1.0,1.0,,1,0,1,1,0,정답,1,1,1,,answered,1,0,none,closed,lookup,,5.78
G0181,"삼성바이오로직스의 분기보고서 (2025.03)에 기재된 소유지분율,특수관계자거래는 얼마인가?",삼성바이오로직스,periodic,0.4306,1,삼성바이오로직스의 분기보고서 (2025.03)에 기재된 소유지분율은 0.4306입니다.  근거: report_id(periodic_20250515002264),1,0,1,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,2,2,1,1,0,정답,1,1,1,,answered,1,0,none,closed,lookup,,5.18
G0182,하나금융지주의 반기보고서 (2024.06)에 기재된 에스케이는 얼마인가?,하나금융지주,periodic,"52,941",1,"에스케이에 대한 정보는 다음과 같습니다:  - 차주명: 에스케이 - 신용공여액: 52,941억원  근거: report_id(periodic_20240814004342), chunk_id(periodic_20240814004342::main::P11::C31)",1,1,1,value,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,1,1,1,1,0,정답,1,1,1,,answered,1,0,none,closed,lookup,,5.38
G0183,셀트리온의 2025년 투자판단관련주요경영사항 공시를 기준으로 주요 내용을 정리해줘.,셀트리온,exchange,,0,"### 셀트리온의 2025년 투자판단 관련 주요경영사항 요약  #### 1. 공간전사체 기반 항체 발굴 및 후속 연구 개발을 위한 공동연구계약 체결 - **이사회결의일**: 2025년 10월 29일 - **계약 상대방**: (주)포트래이(Portrai, Inc.) - **계약 내용**: 포트래이의 공간전사체 데이터베이스 및 분석 플랫폼을 활용한 표적 발굴 및 신약 공동연구개발 수행 - **계약 금액**: 최대 $87,750,000 (약 1,259억원)  #### 2. 앱토즈마피하주사(CT-P47, 악템라 바이오시밀러) 한국(MFDS) 품목허가 획득 - **이사회결의일**: 2025년 2월 12일 - **품목명**: 앱토즈마피하주사(Avtozma, CT-P47, 악템라 바이오시밀러) - **대상질환명**: 류마티스 관절염  #### 3. PD-1 x VEGF x IL-2v 삼중융합단백질 신약 개발을 위한 공동연구개발 및 라이선스 계약 체결 - **이사회결의일**: 2025년 10월 31일 - **계약 상대방**: 머스트바이오(주) - **계약 내용**: 머스트바이오가 보유한 사이토카인 플랫폼 및 다중항체 플랫폼을 활용한 삼중융합단백질 공동연구개발 수행 - **",0,0,1,required,1,1,1,1.0,,0,0,3,1,0,2,0.3333,0.6667,1.0,0.0769,이사회결의일(결정일)또는사실확인일 / 주요내용,6,0,1,1,0,정답,1,1,1,,answered,1,0,none,open,summarize,,54.29
G0184,현대건설의 2025년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,현대건설,exchange,,0,"### 현대건설의 2025년 단일판매ㆍ공급계약체결 공시 요약  #### 1. 우동3구역 주택재개발 정비사업 - **계약금액**: 1,500,398,460,000원 - **최근매출액 대비 비율**: 4.6% - **계약상대**: 우동3구역 주택재개발정비사업조합 - **판매ㆍ공급지역**: 부산광역시 해운대구 우1동 229번지 일대 - **계약기간**:    - **시작일**: -   - **종료일**: - - **기타 사항**: 공사 진행에 따라 청구 및 지급   **근거: EVIDENCE 1**  #### 2. 개포주공6.7단지아파트 재건축정비사업 - **계약금액**: 1,513,827,000,000원 - **최근매출액 대비 비율**: 4.63% - **계약상대**: 개포주공6.7단지아파트 재건축정비사업조합 - **판매ㆍ공급지역**: 서울특별시 강남구 개포동 185번지 일대 - **계약기간**:    - **시작일**: -   - **종료일**: - - **기타 사항**: 공사 진행에 따라 청구 및 지급   **근거: EVIDENCE 2**  #### 3. 가양동 CJ부지 업무복합시설 신축공사 - **계약금액**: 1,626,673,000,000원 - **최근",0,0,0,required,1,4,0,0.0,"3,083,318,360,998 / 21,239,081,840,150 / 14.51 / 2023-06-24",0,0,11,5,0,6,0.4545,0.5455,0.0,,계약(수주)일자 / 대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 판매공급계약구분,3,0,0,0,0,검색실패,1,0,0,,answered,1,0,none,open,summarize,,40.65
G0185,두산퓨얼셀의 2025년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,두산퓨얼셀,exchange,,0,"### 두산퓨얼셀의 2025년 단일판매ㆍ공급계약체결 공시 요약  #### 1. 연료전지 시스템 공급 계약 - **계약금액**: 55,400,000,000원 - **최근매출액**: 411,800,000,000원 - **매출액대비**: 13.45% - **대규모법인여부**: 미해당 - **계약상대**: ㈜삼천리이에스 - **판매ㆍ공급지역**: 국내 - **계약기간**: 2025-08-21 ~ 2026-10-15 - **체결계약명**: 연료전지 시스템 공급 계약 - **계약(수주)일자**: 2025-08-21  #### 2. 연료전지 시스템 공급 계약 - **계약금액**: 26,000,000,000원 - **최근매출액**: 411,800,000,000원 - **매출액대비**: 6.31% - **대규모법인여부**: 미해당 - **계약상대**: ㈜삼천리이에스 - **판매ㆍ공급지역**: 국내 - **계약기간**: 2025-08-21 ~ 2026-11-15 - **체결계약명**: 연료전지 시스템 공급 계약 - **계약(수주)일자**: 2025-08-21  #### 3. 일반수소발전 전력거래 계약 - **계약금액**: 96,400,000,000원 - **최근매출액**: 4",0,0,0,required,1,2,1,0.5,2023-10-06,0,0,11,8,0,3,0.7273,0.2727,0.0,0.0,시작일 / 종료일 / 판매공급계약구분,19,0,0,0,0,검색실패,1,1,1,,answered,1,0,none,open,summarize,,32.57
G0186,삼성바이오로직스의 2025년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,삼성바이오로직스,exchange,,0,"삼성바이오로직스의 2025년 단일판매ㆍ공급계약체결 공시의 주요 내용은 다음과 같습니다:  1. **계약(수주)일자**: 2025-12-19 2. **계약금액(원)**: 1,110,278,292,000 3. **최근매출액(원)**: 4,547,322,176,421 4. **매출액대비(%)**: 24.42% 5. **대규모법인여부**: 해당 6. **계약상대**: 유럽 소재 제약사 7. **판매ㆍ공급지역**: 정보 없음 8. **계약기간**:     - **시작일**: 2025-12-19    - **종료일**: 2030-12-31 9. **체결계약명**: 의약품 위탁생산계약 10. **판매ㆍ공급계약구분**: 기타 판매ㆍ공급계약  위 정보는 삼성바이오로직스가 2025년 동안 체결한 단일판매ㆍ공급계약에 대한 요약입니다. 각 계약의 상세 내역은 공시일을 기준으로 확인할 수 있습니다.  근거:  - [EVIDENCE 4](https://dart.fss.or.kr/dsaf001/main.do?cn=exchange_20251222800005)  - [EVIDENCE 5](https://dart.fss.or.kr/dsaf001/main.do?cn=exchange_20251",0,0,0,required,1,4,0,0.0,"40,250,652,017 / 535,805,801,067 / 7.51 / 2019-05-17",0,0,11,11,0,0,1.0,0.0,0.0,0.0,,3,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,open,summarize,,20.37
G0187,LIG디펜스앤에어로스페이스의 2024년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,LIG디펜스앤에어로스페이스,exchange,,0,"### LIG디펜스앤에어로스페이스의 2024년 단일판매ㆍ공급계약체결 공시 요약  #### 1. 계약 정보 - **계약명**: 24년 현궁 체계 4차 양산   - **계약금액**: 100,243,000,000원   - **최근매출액 대비 비율**: 4.34%   - **계약상대**: 대한민국 방위사업청   - **판매ㆍ공급지역**: 대한민국    #### 2. 계약 기간 - **시작일**: 2024-12-23   - **종료일**: 2028-03-15    #### 3. 주요 계약 조건 - **계약금ㆍ선급금 유무**: 유   - **대금지급 조건**: 계약이행 완료 및 검사 합격 후 대가지급 청구 가능, 청구받은 날로부터 5일 이내 지급    #### 4. 기타 사항 - **대규모법인 여부**: 해당   - **기타 투자판단 관련 중요사항**: 본 계약은 영세율 적용 대상, 계약금액 및 기간은 변동 가능성 있음    ---  ### 참고 공시 정보 - **공시일**: 2024-12-24   - **관련 공시**: 없음    --- **근거:**   - 계약 정보: [exchange_20241224800101](https://dart.fss.or.kr/dsaf0",0,0,0,required,1,4,0,0.0,"35,395,538,396 / 1,452,651,352,252 / 2.44 / 2020-11-03",0,0,11,8,0,3,0.7273,0.2727,0.0,0.0,계약(수주)일자 / 체결계약명 / 판매공급계약구분,2,0,1,0,0,답변실패,0,1,0,001,answered,1,0,none,open,summarize,,19.34
G0188,한미약품의 2025년 투자판단관련주요경영사항 공시를 기준으로 주요 내용을 정리해줘.,한미약품,exchange,,0,"### 한미약품의 2025년 투자판단 관련 주요 경영사항 요약  #### 1. 당뇨병 치료제 HM11260C 개발을 위한 식약처(MFDS) 제3상 임상시험 계획 승인 신청 - **이사회결의일**: 2025-09-29 - **임상시험 제목**: Metformin과 Dapagliflozin으로 조절되지 않는 제2형 당뇨병 환자에서 HM11260C의 유효성과 안전성을 평가하기 위한 다기관, 무작위배정, 이중눈가림, 제3상 임상시험 - **임상시험 단계**: 제3상 - **대상질환**: 제2형 당뇨병 환자 - **신청일 및 승인기관**: 2025년 09월 29일, 한국 식품의약품안전처(MFDS) - **임상시험 신청번호**: 20250174308 - **임상시험 목적**: Metformin과 Dapagliflozin으로 조절되지 않는 제2형 당뇨병 환자에서 HM11260C 병용투여 시 위약 대비 혈당조절 효과가 우월함을 입증하고, 안전성을 비교평가 - **기대효과**: 제2형 당뇨병 환자에서 HM11260C 투여 시의 유효성 및 안전성의 치료적 확증  #### 2. 기술이전 계약 체결 - **이사회결의일**: 2025-09-29 - **계약 상대방**: 길리어드사이",0,0,1,required,1,1,1,1.0,,0,0,3,1,0,2,0.3333,0.6667,1.0,0.1667,이사회결의일(결정일)또는사실확인일 / 주요내용,23,0,1,1,0,정답,1,1,1,,answered,1,0,none,open,summarize,,30.51
G0189,HD현대중공업의 2024년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,HD현대중공업,exchange,,0,"다음은 HD현대중공업의 2024년 단일판매ㆍ공급계약체결 공시의 주요 내용입니다:  ### 1. FPU 1기 공급 계약 - **계약금액**: 1,842,200,000,000원 - **최근매출액**: 9,045,500,000,000원 - **매출액대비**: 20.37% - **대규모법인여부**: 해당 - **계약상대**: 멕시코 소재 원유 개발 업체 - **판매ㆍ공급지역**: 멕시코 - **계약기간**: 2023-07-01 ~ 2027-04-01 - **계약(수주)일자**: 2023-06-30  ### 2. VLGC 2척 공급 계약 - **계약금액**: 340,300,000,000원 - **최근매출액**: 11,963,900,000,000원 - **매출액대비**: 2.84% - **대규모법인여부**: 해당 - **계약상대**: 아시아 소재 선사 - **판매ㆍ공급지역**: 아시아 - **계약기간**: 2024-11-15 ~ 2027-12-31 - **계약(수주)일자**: 2024-11-15  ### 3. 컨테이너선 6척 공급 계약 - **계약금액**: 1,841,600,000,000원 - **최근매출액**: 11,963,900,000,000원 - **매출액대비**",0,0,1,required,1,5,5,1.0,,0,0,11,7,0,4,0.6364,0.3636,1.0,0.1,시작일 / 종료일 / 체결계약명 / 판매공급계약구분,22,0,1,1,0,정답,1,1,1,,answered,1,0,none,open,summarize,,40.0
G0190,우리금융지주의 2023년 투자판단관련주요경영사항 공시를 기준으로 주요 내용을 정리해줘.,우리금융지주,exchange,,0,"다음은 우리금융지주의 2023년 투자 판단 관련 주요 경영 사항 공시 기준으로 정리한 내용입니다:  ### 우리금융지주 주식양수도에 관한 기본협약서 체결(우리금융지주-예금보험공사)  1. **이사회결의일(결정일) 또는 사실확인일**: 2023-10-05 2. **제목**: 우리금융지주 주식양수도에 관한 기본협약서 체결(우리금융지주-예금보험공사) 3. **주요내용**:    - 2023년 10월 5일 당사와 예금보험공사는 예금보험공사가 소유 중인 당사의 잔여 지분에 대한 주식양수도 기본 협약서를 체결하였습니다.    - 잔여 지분은 9,357,960주로 지분율은 약 1.2%입니다.    - 2024년 12월 31일 이내에 예금보험공사가 우리금융지주에게 해당 주식을 매각하고 우리금융지주가 이를 매입하는 거래를 위한 최종 계약을 체결하기로 하였으며, 이를 위해 상호 합리적인 노력을 다하기로 하였습니다.    - 또한, 예금보험공사와 우리금융지주는 이행기한 내 최종 계약이 체결되지 못할 경우, 신의성실에 기반하여 이행기한의 연장에 대해 합의하기로 하였습니다.  ### 우리종합금융(주)와의 주식교환 이사회 승인  1. **이사회결의일(결정일) 또는 사실확인일**: 2",0,0,1,required,1,1,1,1.0,,0,0,3,2,0,1,0.6667,0.3333,1.0,0.3333,주요내용,2,0,1,1,0,정답,0,1,0,00000000000000000 / 001,answered,1,0,none,open,summarize,,23.6
G0191,레인보우로보틱스의 2025년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,레인보우로보틱스,exchange,,0,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,required,1,5,0,0.0,"28,533,520,000 / 130,656,200,153 / 21.8 / 2024-05-16 / 2026-03-31",0,0,11,0,0,11,0.0,1.0,0.0,,기타투자판단과관련한중요사항 / 대규모법인여부 / 시작일 / 이사회결의일 / 자기자본 / 자기자본대비 / 종료일 / 투자구분 / 투자금액 / 투자대상 / 투자목적,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,open,summarize,,20.61
G0192,삼성바이오로직스의 2023년 투자판단관련주요경영사항 공시를 기준으로 주요 내용을 정리해줘.,삼성바이오로직스,exchange,,0,"삼성바이오로직스의 2023년 투자판단 관련 주요경영사항 공시의 주요 내용은 다음과 같습니다:  ### 1. 바이오의약품 위탁생산계약 의향서 체결 #### 주요 내용: - **계약 상대방**: Pfizer Ireland Pharmaceuticals - **계약 금액**: 535,004,631,900원 - **의향서 체결일자**: 2023.06.07 - **이사회결의일(결정일)**: 2023-06-07  기타 중요한 사항으로는: - 계약 금액은 확정된 계약금액 USD 411,383,800에 2023년 6월 8일의 최초매매기준율(USD/KRW 1,300.50)을 적용한 금액입니다. - 이는 삼성바이오로직스의 최근 사업연도 매출액(3,001,295,197,683원)의 17.83%에 해당하는 금액입니다. - 계약 기간은 의향서 체결일부터 본계약 체결일까지입니다.  ### 2. 바이오의약품 위탁생산계약 의향서 체결 (여러 건의 정정 포함) 다양한 날짜와 조건으로 여러 번 정정된 내용이 있습니다. 몇 가지 예를 들면:  #### 예시 1: - **계약 상대방**: 유럽 소재 제약사 - **계약 금액**: 154,093,728,300원 - **의향서 체결일자**: 2022",0,0,1,required,1,1,1,1.0,,0,0,3,1,0,2,0.3333,0.6667,1.0,0.125,이사회결의일(결정일)또는사실확인일 / 제목,12,0,1,1,0,정답,1,1,1,,answered,1,0,none,open,summarize,,26.19
G0193,OCI홀딩스의 2023년 투자판단관련주요경영사항 공시를 기준으로 주요 내용을 정리해줘.,OCI홀딩스,exchange,,0,"OCI홀딩스의 2023년 투자판단 관련 주요 경영사항 공시의 주요 내용은 다음과 같습니다:  ### 1. 지주회사 전환 신고에 대한 회신 접수 - **이사회결의일**: 2023년 12월 21일 - **주요 내용**:   - OCI홀딩스는 공정거래위원회로부터 독점규제 및 공정거래에 관한 법률에 따른 지주회사 요건을 충족하여 지주회사로 전환되었음을 통보받았습니다.   - 지주회사 전환일은 2023년 9월 22일이며, 총 10개의 자회사를 보유하고 있습니다.   - 주요 자회사로는 디씨알이(100%), 부광약품(10.90%), 오씨아이(33.25%) 등이 있으며, 손자회사로는 다이나세라퓨틱스와 부광메디카가 포함됩니다.   - 지주회사 행위 제한 요건에 대해선 지주회사 전환일로부터 2년 이내 해소 예정이며, 필요시 유예기간 연장 신청을 할 계획입니다.  ### 2. 자금보충확약 제공 - **이사회결의일**: 2023년 1월 18일 - **주요 내용**:   - OCI홀딩스는 종속회사인 디씨알이와 관련된 대출 계약에 대해 자금보충 확약을 제공하였습니다.   - 디씨알이가 차입금 1,730억 원을 상환하지 못할 경우, 이를 대신 상환하기 위한 자금 지원을 약속하였습니다",0,0,1,required,1,1,1,1.0,,0,0,3,1,0,2,0.3333,0.6667,1.0,0.5,이사회결의일(결정일)또는사실확인일 / 제목,5,0,1,1,0,정답,1,1,1,,answered,1,0,none,open,summarize,,17.39
G0194,현대건설의 2023년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,현대건설,exchange,,0,"현대건설의 2023년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리하면 다음과 같습니다:  ### 1. 신한울 3,4호기 주설비공사 - **계약(수주)일자**: 2023-12-11 - **계약금액**: 1,715,754,987,100원 - **최근매출액**: 21,239,081,840,150원 - **매출액대비**: 8.08% - **대규모법인여부**: 해당 - **계약상대**: 한국수력원자력 주식회사 - **판매ㆍ공급지역**: 경북 울진군 일대 - **시작일**: 2024-04-01 - **종료일**: 2033-10-31 - **판매ㆍ공급계약구분**: 공사수주 - **체결계약명**: 신한울 3,4호기 주설비공사  ### 2. 사우디 자푸라 (Jafurah) Gas Plant Expansion Phase2 PKG #2 - **계약(수주)일자**: 2023-12-15 - **계약금액**: 1,534,560,268,460원 - **최근매출액**: 21,239,081,840,150원 - **매출액대비**: 7.23% - **대규모법인여부**: 해당 - **계약상대**: ARAMCO - **판매ㆍ공급지역**: 사우디 자푸라 (Jafurah) 지역 - **판",0,0,1,required,1,4,4,1.0,,0,0,11,11,0,0,1.0,0.0,1.0,0.2,,13,0,1,1,0,정답,0,1,0,0017121025000021091 / 0017121025000021121 / 0017121025000021151 / 0017121025000021181 / 0017121025000021191,answered,1,0,none,open,summarize,,24.13
G0195,LG씨엔에스의 2025년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,LG씨엔에스,exchange,,0,"다음은 LG씨엔에스의 2025년 단일판매ㆍ공급계약체결 공시를 기준으로 정리한 주요 내용입니다:  1. **계약(수주)일자**:      - 2025-12-29 (N-ERP 구축 SI인건비 계약, 25년 N-ERP 확산 계약, 「프로젝트 NEO」계정계 차세대 구축)      - 2025-11-25 (클라우드운영실 클라우드 인프라 통합운영 계약)    2. **계약금액**:      - 242,151,000,000원 (N-ERP 구축 SI인건비 계약)      - 226,178,000,000원 (25년 N-ERP 확산 계약)      - 347,462,730,000원 (클라우드운영실 클라우드 인프라 통합운영 계약)    3. **계약상대**:      - LG전자 (N-ERP 구축 SI인건비 계약, 25년 N-ERP 확산 계약, 클라우드운영실 클라우드 인프라 통합운영 계약)      - NH농협은행 (「프로젝트 NEO」계정계 차세대 구축)      - 네이버클라우드주식회사 (죽전 데이터센터 Co-location 서비스 계약서)    4. **대규모법인여부**: 해당    5. **매출액대비**:      - 4.05% (N-ERP 구축 SI인건비 계약)     ",0,0,1,required,1,5,5,1.0,,0,0,11,3,0,8,0.2727,0.7273,1.0,0.2,계약(수주)일자 / 계약금액 / 계약상대 / 매출액대비 / 시작일 / 종료일 / 체결계약명 / 판매공급계약구분,7,0,1,1,0,정답,1,1,1,,answered,1,0,none,open,summarize,,23.99
G0196,한화에어로스페이스의 2026년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,한화에어로스페이스,exchange,,0,"- 계약(수주)일자: 2026-01-30     근거: 한화에어로스페이스/단일판매ㆍ공급계약체결/(2026.02.02)단일판매ㆍ공급계약체결 [report_id: exchange_20260202800006]  - 계약금액: 1,316,166,122,950     근거: 한화에어로스페이스/단일판매ㆍ공급계약체결/(2026.02.02)단일판매ㆍ공급계약체결 [report_id: exchange_20260202800006]  - 계약상대: 노르웨이 국방물자청(NDMA)     근거: 한화에어로스페이스/단일판매ㆍ공급계약체결/(2026.02.02)단일판매ㆍ공급계약체결 [report_id: exchange_20260202800006]  - 대규모법인여부: 해당     근거: 한화에어로스페이스/단일판매ㆍ공급계약체결/(2026.02.02)단일판매ㆍ공급계약체결 [report_id: exchange_20260202800006]  - 매출액대비: 11.71%     근거: 한화에어로스페이스/단일판매ㆍ공급계약체결/(2026.02.02)단일판매ㆍ공급계약체결 [report_id: exchange_20260202800006]  - 시작일: 2026-01-30     근거: 한화에어로스페이스/",0,0,0,required,1,5,1,0.2,"1,316,166,122,950 / 11,240,121,484,118 / 11.71 / 2029-07-30",0,0,11,10,0,1,0.9091,0.0909,1.0,1.0,대규모법인여부,0,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,open,summarize,,19.96
G0197,한국항공우주의 2025년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,한국항공우주,exchange,,0,"### 한국항공우주 2025년 단일판매ㆍ공급계약체결 공시 요약  #### 1. KF-21 최초양산(잔여) 항공기 계약 - **계약금액**: 2,396,990,000,000원   - **최근매출액 대비 비율**: 66.0%   - **계약상대**: 대한민국 방위사업청   - **판매ㆍ공급지역**: 대한민국   - **계약기간**: 2025-06-26 ~ 2028-12-31    #### 2. KUH-1계열 PBL 2차 사업 - **계약금액**: 448,604,456,991원   - **최근매출액 대비 비율**: 12.3%   - **계약상대**: 방위사업청   - **판매ㆍ공급지역**: 대한민국   - **계약기간**: 2025-10-16 ~ 2030-12-31    #### 3. 필리핀 FA-50 추가 사업 - **계약금액**: 975,278,164,993원   - **최근매출액 대비 비율**: 26.8%   - **계약상대**: 필리핀 국방부(DND/AFP)   - **판매ㆍ공급지역**: 필리핀   - **계약기간**: 2025-06-03 ~ 2030-06-02    #### 4. T-50계열 항공기 기체 수리부속 PBL(4차) 사업 - **계약금액**: ",0,0,0,required,1,5,0,0.0,"119,337,272,727 / 3,633,742,105,840 / 3.28 / 2025-09-10 / 2028-12-15",0,0,11,5,0,6,0.4545,0.5455,0.0,0.0,계약(수주)일자 / 대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 판매공급계약구분,22,0,1,0,0,답변실패,1,1,1,,answered,1,0,none,open,summarize,,33.89
