id,query,company,doc_group,gold,n_gold,answer,answer_hit,answer_hit_exact,graded_hit,gold_kind,gradeable,required_n,required_matched,required_coverage,required_missing,bonus_n,bonus_matched,n_required,n_covered,n_acknowledged,n_silent,field_coverage,silent_omission_rate,citation_recall,citation_precision,silent_fields,n_answer_numbers,gold_position,evidence_hit,citation_hit,refusal,label,numbers_grounded,has_citation,validation_passed,ungrounded,stopped_at,hcx_calls,retries,thinking,answer_mode,task,error,elapsed_sec,ms_bm25,ms_dense,ms_sparse,ms_fusion,ms_rerank,ms_facts,ms_expand,ms_process,ms_hcx,ms_total,ms_other,n_searches
G0141,레인보우로보틱스의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,레인보우로보틱스,exchange,,0,"정정 내역이 있습니다. 레인보우로보틱스의 단일판매ㆍ공급계약체결 공시가 다음과 같이 정정되었습니다:  1. 첫 번째 정정 사례 (2024년 5월 29일):    - 원래 공시: 2023년 12월 11일에 ㈜엣눅하다와 체결한 로봇 주방자동화 사업 관련 협동로봇 공급계약    - 정정 사항: 계약 종료일이 2024년 10월 31일에서 2024년 12월 31일로 변경됨  2. 두 번째 정정 사례 (2024년 11월 29일):    - 원래 공시: 2024년 3월 15일에 한국항공우주산업㈜과 체결한 KF-21 공정자동화를 위한 협동로봇 드릴링머신 솔루션 납품 계약    - 정정 사항:       - 계약금액이 4,150,000,000원에서 4,250,000,000원으로 증가함      - 매출액 대비 비율이 30.5%에서 31.2%로 변경됨      - 계약 종료일이 2024년 11월 30일에서 2025년 5월 30일로 연장됨      - 주요 계약조건에 계약금 및 선급금 관련 내용이 추가됨  3. 세 번째 정정 사례 (2024년 12월 5일):    - 원래 공시: 2024년 9월 2일에 조달청(수요기관: 한국천문연구원)과 체결한 중·고궤도 광학감시시스템 개발 계약",0,0,1,required_any,1,3,3,1.0,,0,0,11,3,0,8,0.2727,0.7273,0.0,,계약(수주)일자 / 계약상대 / 대규모법인여부 / 시작일 / 체결계약명 / 최근매출액 / 판매공급계약구분 / 판매공급지역,9,0,1,1,1,정답,1,0,0,,answered,1,2,none,mixed,correction_diff,,14.59,40.6,114.6,1165.1,0.1,3003.2,76.1,0.1,1.1,10256.9,14589.6,0.0,3
G0142,HD현대일렉트릭의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,HD현대일렉트릭,exchange,,0,"정정 내역이 있습니다. 아래에 각 정정 사항들을 정리하였습니다:  ### 1. [EVIDENCE 3] 단일판매ㆍ공급계약 체결(자율공시) - **정정 사유**: 자회사로의 계약 이관 - **변경 사항**:   - 판매ㆍ공급계약 구분: 상품공급 → 상품공급   - 계약금액(원): 66,200,000,000 → 66,200,000,000   - 판매ㆍ공급지역: 스웨덴   - 계약기간: 2024-08-29 ~ 2029-09-30   - 계약상대: 유럽 판매법인 (기존: HD현대일렉트릭)  ### 2. [EVIDENCE 8] 단일판매ㆍ공급계약체결 - **정정 사유**: 계약금액 및 계약 종료기간 변경 - **변경 사항**:   - 계약금액(원): 58,300,000,000 → 64,400,000,000   - 매출액대비(%): 2.77 → 3.06   - 종료일: 2026-01-30 → 2026-08-31   - 계약상대: 에이치엘디앤아이한라 주식회사 (기존: 없음)   - 대규모법인여부: 해당 → 미해당  ### 3. [EVIDENCE 10] 단일판매ㆍ공급계약체결 - **정정 사유**: 계약 종료기간 변경 - **변경 사항**:   - 종료일: 2024-06-03 ",0,0,1,required_any,1,2,2,1.0,,0,0,11,6,0,5,0.5455,0.4545,0.5,0.3333,계약(수주)일자 / 시작일 / 체결계약명 / 최근매출액 / 판매공급지역,5,0,1,1,0,정답,1,1,1,,answered,1,0,none,mixed,correction_diff,,41.07,30.9,74.6,386.5,0.0,1725.7,12.5,0.1,0.8,38835.6,41064.6,0.0,1
G0143,효성중공업의 분기보고서 (2026.03)에 기재된 주당액면가액은 얼마인가?,효성중공업,periodic,"5,000",1,"주당액면가액은 5,000원입니다.  근거: report_id(periodic_20260514001390), chunk_id(periodic_20260514001390::main::P19::C3)",1,1,1,value,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,1,1,1,1,0,정답,1,1,1,,answered,1,0,none,closed,lookup,,5.06,20.8,90.7,50.1,0.1,3285.1,0.0,4.8,0.0,1606.5,5062.8,4.8,1
G0144,HD현대중공업의 사업보고서 (2024.12)에 기재된 공통자산은 얼마인가?,HD현대중공업,periodic,"5,607,111",1,"HD현대중공업의 사업보고서 (2024.12)에 기재된 공통자산은 5,607,111 백만원입니다.  근거: report_id(periodic_20250318000897), chunk_id(periodic_20250318000897::main::P13::C12)",1,0,1,value,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,2,2,1,1,0,정답,1,1,1,,answered,1,0,none,closed,lookup,,5.37,33.3,80.7,58.3,0.1,3315.8,0.0,3.7,0.0,1870.4,5367.7,5.5,1
G0145,미래에셋증권의 반기보고서 (2024.06)에 기재된 수익증권이자는 얼마인가?,미래에셋증권,periodic,"674,048,604",1,"미래에셋증권의 반기보고서 (2024.06)에 기재된 수익증권이자는 674,048,604원입니다.  근거: report_id(periodic_20250515002742), chunk_id(periodic_20250515002742::main::P44::C4)",1,0,1,value,1,0,0,,,0,0,0,0,0,0,,,0.0,0.0,,2,2,0,0,0,정답,1,1,1,,answered,1,0,none,closed,lookup,,5.38,34.8,127.3,51.0,0.1,3277.8,0.0,6.2,0.0,1877.1,5379.2,5.0,1
G0146,세아베스틸지주의 분기보고서 (2025.03)에 기재된 미래임금상승률에대한보험수리적가정은 얼마인가?,세아베스틸지주,periodic,0.0430,1,미래임금상승률에 대한 보험수리적 가정은 0.0430입니다.  근거: periodic_20250515002986::main::P18::C28,1,1,1,value,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,1,1,1,1,0,정답,1,1,1,,answered,1,0,none,closed,lookup,,7.45,252.1,164.2,57.3,0.1,3270.4,0.0,5.4,0.0,3697.0,7449.6,3.0,1
G0147,KB금융의 반기보고서 (2025.06)에 기재된 KB금융지주는 얼마인가?,KB금융,periodic,"80,413",1,"KB금융의 반기보고서 (2025.06)에 기재된 KB금융지주의 명칭은 ""주식회사 KB금융지주""입니다.   근거: report_id(periodic_20260324000827), chunk_id(periodic_20260324000827::main::P3::C5)",0,0,0,value,1,0,0,,,0,0,0,0,0,0,,,0.0,0.0,,1,0,0,0,0,검색실패,1,1,1,,answered,1,0,none,closed,lookup,,5.41,19.0,141.9,46.2,0.1,3310.0,0.0,7.2,0.0,1880.2,5408.1,3.4,1
G0148,SK텔레콤의 분기보고서 (2023.03)에 기재된 리스부채는 얼마인가?,SK텔레콤,periodic,"(6,503)",1,"리소스 부족으로 인해 모든 증거를 검토할 수는 없었지만, 제공된 정보 중 일부에서 다음과 같이 찾을 수 있습니다:  1. 첫 번째 분기 보고서에서 리스부채는 383,890 백만 원으로 기록되어 있습니다. 2. 두 번째 분기 보고서에서 리스부채는 335,360 백만 원으로 기록되어 있습니다.  두 개의 다른 보고서에서 리스부채 금액이 다르게 나타나므로, 사용자가 요청한 특정 분기 보고서에 대한 명확한 정보를 제공하기 위해서는 추가적인 데이터나 더 정확한 참조가 필요합니다.  근거: periodic_20230512000710::main::P15::C2, periodic_20230512000710::main::P17::C2",0,0,0,value,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,2,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,lookup,,6.79,27.7,98.5,54.8,0.1,3274.5,0.0,6.1,0.0,3325.6,6790.0,2.8,1
G0149,"기아의 분기보고서 (2026.03)에 기재된 특정금전신탁,특수관계자는 얼마인가?",기아,periodic,"150,000",1,"기아의 분기보고서 (2026.03)에 기재된 특정금전신탁, 특수관계자의 금액은 다음과 같습니다:  - 특정금전신탁, 특수관계자: 150,000 백만원  이 정보는 기아의 분기보고서 중 특수관계자와의 중요한 자금거래 잔액내역에서 확인할 수 있습니다.  근거: periodic_20260515002675::main::P18::C61, periodic_20260515002675::main::P16::C98, periodic_20260515002675::main::P18::C60, periodic_20260515002675::main::P18::C59",1,0,1,value,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,2,2,1,1,0,정답,1,1,1,,answered,1,0,none,closed,lookup,,37.44,22.3,103.9,51.2,0.1,3288.9,0.0,5.2,0.0,33965.2,37440.3,3.5,1
G0150,기아의 분기보고서 (2024.03)에 기재된 IV.이사의경영진단및분석의견은 얼마인가?,기아,periodic,238,1,IV. 이사의 경영진단 및 분석의견은 기업공시서식 작성기준에 따라 분ㆍ반기보고서에 기재하지 않습니다. 따라서 해당 정보는 제공된 근거로는 확인할 수 없습니다.  근거: periodic_20240516001819::main::P23::C1,0,0,0,value,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,0,0,1,1,1,거부(근거있음),1,1,1,,answered,1,0,none,closed,lookup,,5.38,33.0,89.4,53.2,0.1,3313.2,0.0,3.5,0.0,1881.3,5376.8,3.2,1
G0151,한국항공우주의 분기보고서 (2025.03)에 기재된 감자차익은 얼마인가?,한국항공우주,periodic,"4,053,367",1,"한국항공우주의 분기보고서 (2025.03)에 기재된 감자차익은 4,053,367천원입니다.  근거: evidence_1, evidence_2",1,0,1,value,1,0,0,,,0,0,0,0,0,0,,,0.0,,,2,2,1,1,0,정답,1,0,0,,answered,1,0,none,closed,lookup,,5.07,20.2,83.5,52.0,0.1,3281.8,0.0,2.1,0.0,1627.5,5070.2,3.0,1
G0152,이마트의 분기보고서 (2026.03)에 기재된 손상차손은 얼마인가?,이마트,periodic,446,1,이마트의 분기보고서 (2026.03)에 기재된 손상차손은 446백만 원입니다.  근거: periodic_20260514000817::main::P16::C507,1,0,1,value,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,2,2,1,1,0,정답,1,1,1,,answered,1,0,none,closed,lookup,,5.27,30.1,87.2,51.4,0.1,3286.4,0.0,8.2,0.0,1802.5,5268.2,2.4,1
G0153,두산에너빌리티의 반기보고서 (2025.06)에 기재된 부채총액은 얼마인가?,두산에너빌리티,periodic,"(109,920)",1,"두산에너빌리티의 반기보고서 (2025.06)에 기재된 부채총액은 14,676,911백만 원입니다.  근거: report_id(periodic_20250814003907)",0,0,0,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,2,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,lookup,,5.0,18.1,96.3,55.5,0.1,3282.3,6.1,3.1,0.5,1538.5,4999.2,0.0,1
G0154,삼성E&A의 사업보고서 (2023.12)에 기재된 수권주식수는 얼마인가?,삼성E&A,periodic,"300,000,000",1,"삼성E&A의 사업보고서 (2023.12)에 기재된 수권주식수에 대한 정보는 제공된 근거에서 찾을 수 없습니다. 따라서 이에 대해 확인할 수 없습니다.  근거: periodic_20240329003421::main::P23::C15, periodic_20240329003421::main::P23::C17, periodic_20240329003421::main::P30::C5",0,0,0,value,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,1,0,1,1,1,거부(근거있음),1,1,1,,answered,1,0,none,closed,lookup,,5.86,40.6,91.5,51.8,0.1,3305.3,0.0,7.2,0.0,2360.7,5859.8,2.6,1
G0155,KB금융의 반기보고서 (2024.06)에 기재된 KB국민카드는 얼마인가?,KB금융,periodic,"559,147",1,"KB금융의 반기보고서 (2024.06)에 기재된 KB국민카드의 정보는 다음과 같습니다:  - KB국민카드는 당기말 현재 약 2,106만명의 신용카드 및 체크카드 회원과 298만여개의 가맹점을 보유하고 있으며 신용카드 업무와 일반대출, 할부금융 등의 영업활동을 수행하고 있습니다.  근거: report_id(periodic_20260324000813), chunk_id(periodic_20260324000813::main::P8::C2)",0,0,0,value,1,0,0,,,0,0,0,0,0,0,,,0.0,0.0,,3,0,0,0,0,검색실패,1,1,1,,answered,1,0,none,closed,lookup,,36.56,17.0,88.4,52.4,0.1,3287.4,0.0,7.3,0.0,33103.8,36559.4,3.0,1
G0156,한화오션의 사업보고서 (2024.12)에 기재된 종속기업및관계기업투자는 얼마인가?,한화오션,periodic,"4,466",1,"한화오션의 사업보고서 (2024.12)에 기재된 종속기업 및 관계기업 투자의 합계는 868,224백만 원입니다.  근거: report_id(periodic_20250314001630::main::P19::C52), report_id(periodic_20250314001630::main::P19::C64), report_id(periodic_20250314001630::main::P19::C60), report_id(periodic_20250314001630::main::P19::C56), report_id(periodic_20250314001630::main::P19::C48)",0,0,0,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,0.0,0.0,,2,0,0,0,0,검색실패,1,1,1,,answered,1,0,none,closed,lookup,,6.57,34.8,81.5,54.8,0.1,3328.2,2018.6,7.2,0.5,3059.3,6569.6,0.0,1
G0157,엘에스일렉트릭의 반기보고서 (2024.06)에 기재된 영업이익은 얼마인가?,엘에스일렉트릭,periodic,"899,674",1,"엘에스일렉트릭의 반기보고서 (2024.06)에 기재된 영업이익은 899,674원입니다.  근거: FACT [report_id: periodic_20240814001155]",1,0,1,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,2,2,1,1,0,정답,1,1,1,,answered,1,0,none,closed,lookup,,5.17,28.3,99.1,54.2,0.1,3292.1,1.8,9.6,0.5,1682.2,5169.3,1.5,1
G0158,SK텔레콤의 분기보고서 (2023.03)에 기재된 기타의비유동자산은 얼마인가?,SK텔레콤,periodic,"22,272,854",1,"SK텔레콤의 분기보고서 (2023.03)에 기재된 기타의 비유동자산은 2,094,642백만 원입니다.  근거: report_id(periodic_20230512000710), chunk_id(periodic_20230512000710::main::P29::C5)",0,0,0,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,2,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,lookup,,5.38,29.1,73.9,60.3,0.1,3281.9,1729.3,4.1,0.5,1926.1,5378.3,0.0,1
G0159,삼성전기의 사업보고서 (2024.12)에 기재된 매입채무및기타채무금액중공급자금융약정과관련된금융부채는 얼마인가?,삼성전기,periodic,"24,815",1,"삼성전기의 사업보고서 (2024.12)에 기재된 매입채무및기타채무금액 중 공급자금융약정과 관련된 금융부채는 확인할 수 없습니다.  근거:  - EVIDENCE 1: 삼성전기의 사업보고서 (2024.12) 기간 동안의 매입채무 및 기타 채무 금액이 제공되었지만, 공급자금융약정과 관련된 구체적인 정보는 포함되어 있지 않습니다. - FACT: 다양한 보고서에서의 매입채무 및 기타 채무 금액이 제공되었으나, 이들 역시 공급자금융약정과 관련된 정보를 구체적으로 언급하지 않고 있습니다.  이러한 이유로, 요청하신 정보의 정확한 금액을 파악할 수 없습니다. 추가 정보가 필요하다면 더 구체적인 데이터나 문서를 제공해 주시기 바랍니다.",0,0,0,value,1,0,0,,,0,0,2,1,0,1,0.5,0.5,0.0,,매입채무및기타채무,1,0,1,1,1,거부(근거있음),1,0,0,,answered,1,0,none,closed,lookup,,8.58,838.4,388.6,62.6,0.1,3742.2,2181.5,9.8,0.5,3532.1,8578.8,0.0,1
G0160,대우건설의 사업보고서 (2024.12)에 기재된 주당액면가액은 얼마인가?,대우건설,periodic,"5,000",1,"대우건설의 사업보고서 (2024.12)에 기재된 주당액면가액은 5,000원입니다.  근거: report_id(periodic_20250813000868), chunk_id(periodic_20250813000868::main::P19::C126)",1,0,1,value,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,2,2,1,1,0,정답,1,1,1,,answered,1,0,none,closed,lookup,,5.37,20.1,98.7,49.5,0.1,3275.4,0.0,15.2,0.0,1910.2,5372.0,2.8,1
G0161,신한지주의 사업보고서 (2024.12)에 기재된 총회수가능액은 얼마인가?,신한지주,periodic,"60,171,578",1,"총회수가능액은 60,171,578백만원입니다.  근거: report_id(periodic_20250318000993), chunk_id(periodic_20250318000993::main::P21::C24)",1,1,1,value,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,1,1,1,1,0,정답,1,1,1,,answered,1,0,none,closed,lookup,,4.98,20.5,118.7,46.1,0.1,3272.2,0.0,8.4,0.0,1508.5,4977.4,2.8,1
G0162,CJ제일제당의 사업보고서 (2025.12)에 기재된 부채총계는 얼마인가?,CJ제일제당,periodic,"29,949,341",1,"CJ제일제당의 2025년 12월말 부채총계는 18조 1,936억원입니다.  근거: EVIDENCE 1 (periodic_20260316001116::main::P25::C2)",0,0,0,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,0,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,lookup,,36.16,243.9,199.4,56.8,0.1,3404.0,27.9,10.7,0.5,32242.6,36160.9,0.0,1
G0163,LG에너지솔루션의 분기보고서 (2026.03)에 기재된 미래임금상승률에대한보험수리적가정은 얼마인가?,LG에너지솔루션,periodic,0.0396,1,"미래임금상승률에 대한 보험수리적 가정은 0.0396입니다.  근거: evidence_1, evidence_2, evidence_3, evidence_4",1,1,1,value,1,0,0,,,0,0,0,0,0,0,,,0.0,,,1,1,1,1,0,정답,1,0,0,,answered,1,0,none,closed,lookup,,5.1,12.3,105.0,48.6,0.1,3275.7,0.0,8.3,0.0,1642.6,5095.8,3.2,1
G0164,"LIG디펜스앤에어로스페이스의 사업보고서 (2023.12)에 기재된 주요경영진에대한보상,단기종업원급여는 얼마인가?",LIG디펜스앤에어로스페이스,periodic,"2,207,550",1,"LIG디펜스앤에어로스페이스의 2023년 12월 사업보고서에 기재된 주요 경영진에 대한 보상 중 단기종업원급여는 2,207,550천 원입니다.  근거: EVIDENCE 1, EVIDENCE 2",1,1,1,value,1,0,0,,,0,0,0,0,0,0,,,0.0,,,1,1,0,0,0,정답,1,0,0,,answered,1,0,none,closed,lookup,,5.45,37.7,96.1,60.4,0.1,3276.1,0.0,6.4,0.0,1969.9,5449.1,2.5,1
G0165,하나금융지주의 반기보고서 (2025.06)에 기재된 지에스건설은 얼마인가?,하나금융지주,periodic,"7,009",1,"지에스건설(주)에 대한 하나금융지주의 신용공여액은 7,009억원입니다.  근거: report_id(periodic_20250814004489::main::P12::C31)",1,1,1,value,1,0,0,,,0,0,0,0,0,0,,,0.0,0.0,,1,1,0,0,0,정답,1,1,1,,answered,1,0,none,closed,lookup,,5.0,19.2,138.5,42.7,0.1,3287.6,0.0,10.2,0.0,1497.5,4998.9,3.1,1
G0166,하이브의 분기보고서 (2023.09)에 기재된 기타비유동금융부채는 얼마인가?,하이브,periodic,"99,514",1,"하이브의 분기보고서 (2023.09)에 기재된 기타비유동금융부채는 144,687,232천원입니다.  근거: report_id(periodic_20231114001924), chunk_id(periodic_20231114001924::main::P15::C2)",0,0,0,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,2,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,lookup,,5.38,20.1,118.5,53.4,0.1,3286.9,1795.8,7.7,0.4,1890.2,5380.6,0.0,1
G0167,KB금융의 분기보고서 (2023.09)에 기재된 법인세비용차감전순이익은 얼마인가?,KB금융,periodic,"307,464",1,"법인세비용차감전순이익은 307,464입니다.  근거: report_id(periodic_20231005000478), report_id(periodic_20231005000482)",1,1,1,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,0.0,0.0,,1,1,0,0,0,정답,1,1,1,,answered,1,0,none,closed,lookup,,5.99,47.5,131.5,54.0,0.1,3284.9,1600.1,13.9,0.5,2453.2,5988.1,0.0,1
G0168,HD현대일렉트릭의 분기보고서 (2026.03)에 기재된 자산총계는 얼마인가?,HD현대일렉트릭,periodic,"8,993,052",1,"HD현대일렉트릭의 분기보고서 (2026.03)에 기재된 자산총계는 8,993,052백만 원입니다.  근거: report_id(periodic_20260515002315), report_id(periodic_20260316000940)",1,0,1,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,0.5,,2,2,1,1,0,정답,1,1,1,,answered,1,0,none,closed,lookup,,36.2,15.6,100.5,44.5,0.1,3282.5,1.5,6.8,0.5,32747.6,36200.6,1.0,1
G0169,한화오션의 분기보고서 (2025.09)에 기재된 지급보증KRW는 얼마인가?,한화오션,periodic,"12,616",1,필수 항목(한화오션)을 공시 근거에서 확인할 수 없어 답변하지 않습니다.,0,0,0,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,0.0,,,0,0,1,0,1,거부(근거있음),0,0,0,,abstention_gate,0,2,,closed,lookup,,10.11,39.8,129.2,138.9,0.2,9792.7,2524.9,8.9,1.1,,10113.5,0.0,3
G0170,신한지주의 분기보고서 (2025.03)에 기재된 분기말금액은 얼마인가?,신한지주,periodic,"1,490,821",1,"제공된 근거로는 확인할 수 없습니다.   근거: report_id(periodic_20250515002546), chunk_id(periodic_20250515002546::main::P14::C47), report_id(periodic_20250515002546), chunk_id(periodic_20250515002546::main::P14::C48), report_id(periodic_20250515002546), chunk_id(periodic_20250515002546::main::P14::C64), report_id(periodic_20250515002546), chunk_id(periodic_20250515002546::main::P14::C155), report_id(periodic_20250515002546), chunk_id(periodic_20250515002546::main::P14::C125)",0,0,0,value,1,0,0,,,0,0,1,0,0,1,0.0,1.0,1.0,1.0,금액,0,0,1,1,1,거부(근거있음),1,1,1,,answered,1,0,none,closed,lookup,,6.94,8.9,31.7,46.3,0.1,3259.8,609.0,1.3,0.4,3585.2,6937.2,0.0,1
G0171,삼성생명의 반기보고서 (2023.06)에 기재된 유ㆍ무형자산처분이익등기타영업외수익은 얼마인가?,삼성생명,periodic,"(2,196)",1,"삼성생명의 반기보고서 (2023.06)에 기재된 유ㆍ무형자산처분이익 등 기타영업외수익은 580백만원입니다.  근거: report_id(periodic_20230927000660::main::P15::C152),        report_id(periodic_20230927000660::main::P15::C139),        report_id(periodic_20230927000660::main::P17::C129),        report_id(periodic_20230927000660::main::P17::C108)",0,0,0,value,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.0,0.0,,2,0,0,0,0,검색실패,1,1,1,,answered,1,0,none,closed,lookup,,7.77,469.4,531.2,61.5,0.1,3721.0,1530.1,8.4,0.5,2971.3,7767.7,0.0,1
G0172,크래프톤의 분기보고서 (2023.03)에 기재된 영업비용은 얼마인가?,크래프톤,periodic,"3,112,850",1,"크래프톤의 분기보고서 (2023.03)에 기재된 영업비용은 255,698,325천 원입니다.  근거: periodic_20230515002494::main::P16::C36",0,0,0,value,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,2,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,lookup,,5.18,19.2,102.9,46.8,0.1,3278.2,0.0,6.5,0.0,1720.8,5177.5,3.0,1
G0173,HD현대중공업의 분기보고서 (2026.03)에 기재된 자본잉여금이입은 얼마인가?,HD현대중공업,periodic,"(2,500,000)",1,"HD현대중공업의 분기보고서 (2026.03)에 기재된 자본잉여금은 다음과 같습니다:  - 자본잉여금: 5,129,601 백만원 - 자본잉여금: 5,124,626 백만원  두 가지 값 중 어떤 것을 선택해야 할지 명확하지 않으므로, 두 값을 모두 제시합니다.   근거: periodic_20260515001837::main::P16::C45, periodic_20260515001837::main::P18::C30",0,0,0,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,3,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,lookup,,6.1,19.1,92.0,50.3,0.1,3277.4,4.0,8.0,0.6,2648.8,6099.1,0.0,1
G0174,SK하이닉스의 분기보고서 (2024.03)에 기재된 보통주희석주당계속영업이익은 얼마인가?,SK하이닉스,periodic,"2,104원",1,"보통주희석주당계속영업이익에 대한 정보는 제공된 근거에서 찾을 수 없습니다. 따라서 이에 대해 정확한 답변을 드릴 수 없습니다.  근거: report_id(periodic_20240516001638, chunk_id: periodic_20240516001638::main::P16::C115, periodic_20240516001638::main::P18::C51)",0,0,0,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,0,0,1,1,1,거부(근거있음),1,1,1,,answered,1,0,none,closed,lookup,,5.58,21.7,96.0,60.7,0.1,3276.2,4.3,6.0,0.5,2115.1,5579.3,0.0,1
G0175,"OCI홀딩스의 분기보고서 (2023.09)에 기재된 핏치,카본블랙,벤젠등관련제품의제조,판매는 얼마인가?",OCI홀딩스,periodic,16%,1,"분기보고서에 따르면, OCI홀딩스의 2023년 9월까지의 분기보고서에서 핏치, 카본블랙, 벤젠 등 관련 제품의 제조 및 판매 금액은 338,361,391,000원입니다.   근거: periodic_20231114002496::main::P7::C1, periodic_20231114002496::main::P16::C20, periodic_20231114002496::main::P8::C10, periodic_20231114002496::main::P8::C8",1,0,1,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,1,0,1,1,0,정답,0,1,0,338361391000,answered,1,0,none,closed,lookup,,6.42,32.0,96.7,55.8,0.1,3286.0,6.5,5.0,0.5,2939.6,6421.6,0.0,1
G0176,HMM의 사업보고서 (2025.12)에 기재된 부채총계는 얼마인가?,HMM,periodic,"328,571,409",1,"제공된 근거로는 확인할 수 없습니다.   근거: report_id(periodic_20260318001444::main::P18::C90), report_id(periodic_20260318001444::main::P16::C135), report_id(periodic_20251113000451), report_id(periodic_20250813000957), report_id(periodic_20250514000594), report_id(periodic_20250318000828)",0,0,0,value,1,0,0,,,0,0,1,0,0,1,0.0,1.0,1.0,0.2,부채총계,0,0,1,1,1,거부(근거있음),1,1,1,,answered,1,0,none,closed,lookup,,16.03,13.4,93.7,47.8,0.1,3273.9,1.8,13.2,0.6,12582.5,16027.5,0.7,1
G0177,삼성E&A의 분기보고서 (2024.09)에 기재된 주당액면가액은 얼마인가?,삼성E&A,periodic,"5,000",1,"주당 액면가액은 5,000원입니다.  근거: periodic_20241114000592::main::P18::C34, periodic_20241114000592::main::P16::C42",1,1,1,value,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,1,1,1,1,0,정답,1,1,1,,answered,1,0,none,closed,lookup,,5.06,13.2,95.7,49.7,0.1,3296.6,0.0,7.4,0.0,1591.0,5055.8,2.3,1
G0178,삼성전기의 사업보고서 (2023.12)에 기재된 출생연월은 얼마인가?,삼성전기,periodic,1981.09,1,"삼성전기의 사업보고서 (2023.12)에 기재된 출생연월일은 다음과 같습니다:  1. 최종구: 1957.09 2. 장덕현: 1964.02 3. 김두영: 1966.12 4. 김성진: 1965.03 5. 김용균: 1954.07 6. 여윤경: 1968.11 7. 이윤정: 1968.08 8. 곽준호: 1972.01 9. 곽형찬: 1977.01 10. 김동진: 1971.08 11. 김보준: 1966.09 12. 김영진: 1973.12 13. 김위헌: 1974.12 14. 김인수: 1961.04 15. 김정렬: 1976.04 16. 김찬공: 1972.12 17. 김태영: 1973.10 18. 박성민: 1972.07 19. 박종문: 1970.12 20. 박중덕: 1983.07 21. 박희철: 1967.06 22. 반영민: 1978.03 23. 서정욱: 1972.10 24. 심규현: 1974.12 25. 안정훈: 1977.10 26. 오창열: 1971.07 27. 우성필: 1973.07  위의 정보는 삼성전기의 사업보고서 (2023.12)에 기재된 임원들의 출생연월일을 정리한 것입니다.   근거: report_id(periodic_20240329002895), chunk_",0,0,0,value,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,27,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,lookup,,11.33,23.7,91.3,54.4,0.1,3280.9,0.0,1.6,0.0,7875.0,11329.7,2.8,1
G0179,JYP Ent의 사업보고서 (2023.12)에 기재된 유동비율은 얼마인가?,JYP Ent,periodic,148%,1,"JYP Ent의 사업보고서 (2023.12)에 기재된 유동비율은 239%입니다.  근거: report_id(periodic_20240318000479, chunk_id: P23::C5)",0,0,0,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,2,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,calculate,,5.33,16.0,107.9,49.3,0.1,3433.6,2.4,7.5,0.5,1708.9,5326.3,0.1,1
